income,gini
1.0678813,.5
1.0984892,.5
1.1305134,.5
1.1640761,.5
1.1993145,.5
1.2363843,.5
1.2754618,.5
1.3167495,.5
1.3604795,.5
1.4069206,.5
1.4563855,.5
1.5092415,.5
1.5659231,.5
1.6269486,.5
1.6929437,.5
1.7646708,.5
1.8430725,.5
1.9293303,.5
2.024951,.5
2.1318932,.5
2.2527637,.5
2.3911281,.5
2.5520301,.5
2.7429078,.5
2.9753368,.5
3.2686594,.5
3.6585944,.5
4.2219033,.5
5.1734214,.5
7.6598463,.5
.048115596,.51
.07196068,.51
.088639341,.51
.10266304,.51
.11524253,.51
.12690906,.51
.13795032,.51
.14854251,.51
.15880287,.51
.16881415,.51
.17863755,.51
.18831997,.51
.19789852,.51
.20740333,.51
.21685936,.51
.22628778,.51
.23570685,.51
.24513261,.51
.25457928,.51
.26405969,.51
.27358574,.51
.28316823,.51
.29281741,.51
.30254298,.51
.31235424,.51
.32226002,.51
.33226916,.51
.34239015,.51
.35263139,.51
.36300135,.51
.37350839,.51
.38416097,.51
.39496773,.51
.40593731,.51
.41707861,.51
.42840073,.51
.43991306,.51
.45162526,.51
.46354729,.51
.47568959,.51
.48806289,.51
.50067854,.51
.51354831,.51
.52668446,.51
.54009998,.51
.55380863,.51
.5678246,.51
.58216316,.51
.59684038,.51
.61187333,.51
.62727994,.51
.64307952,.51
.65929252,.51
.67594087,.51
.69304782,.51
.71063846,.51
.72873968,.51
.74738026,.51
.76659131,.51
.78640652,.51
.806862,.51
.82799715,.51
.84985471,.51
.87248111,.51
.89592713,.51
.92024821,.51
.9455052,.51
.97176504,.51
.99910158,.51
1.0275964,.51
1.05734,.51
1.0884336,.51
1.1209898,.51
1.1551353,.51
1.1910129,.51
1.2287838,.51
1.2686324,.51
1.3107685,.51
1.3554341,.51
1.4029089,.51
1.4535191,.51
1.5076478,.51
1.5657479,.51
1.628361,.51
1.6961404,.51
1.7698838,.51
1.8505771,.51
1.9394578,.51
2.0381048,.51
2.1485732,.51
2.2735999,.51
2.4169328,.51
2.5838788,.51
2.7822762,.51
3.0243375,.51
3.3305049,.51
3.7385981,.51
4.3300843,.51
5.3336883,.51
7.976953,.51
.04438879,.52
.067003883,.52
.082930021,.52
.09637519,.52
.10847197,.52
.11971809,.52
.13038343,.52
.14063351,.52
.15057853,.52
.16029638,.52
.16984475,.52
.1792679,.52
.18860094,.52
.19787239,.52
.20710598,.52
.21632183,.52
.22553734,.52
.23476788,.52
.24402706,.52
.25332731,.52
.26268002,.52
.27209568,.52
.28158435,.52
.29115537,.52
.30081785,.52
.31058058,.52
.32045212,.52
.33044091,.52
.34055534,.52
.35080376,.52
.36119449,.52
.37173608,.52
.38243705,.52
.39330611,.52
.40435228,.52
.41558465,.52
.42701271,.52
.43864623,.52
.45049533,.52
.46257052,.52
.47488275,.52
.48744351,.52
.5002647,.52
.51335895,.52
.52673954,.52
.54042017,.52
.5544157,.52
.56874156,.52
.58341414,.52
.59845084,.52
.61387026,.52
.62969196,.52
.64593697,.52
.66262764,.52
.67978805,.52
.69744372,.52
.71562237,.52
.7343536,.52
.75366926,.52
.77360392,.52
.79419494,.52
.8154828,.52
.83751124,.52
.86032838,.52
.88398635,.52
.90854239,.52
.93405914,.52
.96060568,.52
.98825806,.52
1.0171007,.52
1.0472271,.52
1.0787416,.52
1.1117606,.52
1.1464152,.52
1.182853,.52
1.2212412,.52
1.2617702,.52
1.3046577,.52
1.3501543,.52
1.3985503,.52
1.4501837,.52
1.5054525,.52
1.5648273,.52
1.6288707,.52
1.6982622,.52
1.773832,.52
1.8566065,.52
1.9478755,.52
2.0492859,.52
2.1629822,.52
2.2918246,.52
2.4397314,.52
2.6122591,.52
2.8176215,.52
3.0686355,.52
3.3867843,.52
3.8118856,.52
4.429894,.52
5.4828343,.52
8.2762156,.52
.040892772,.53
.062307104,.53
.077491514,.53
.090363018,.53
.10197885,.53
.11280441,.53
.12309235,.53
.1329978,.53
.14262415,.53
.15204461,.53
.16131344,.53
.17047235,.53
.17955448,.53
.18858679,.53
.19759177,.53
.20658857,.53
.21559376,.53
.22462201,.53
.2336864,.53
.24279888,.53
.25197041,.53
.26121119,.53
.27053097,.53
.27993885,.53
.28944379,.53
.29905438,.53
.30877909,.53
.31862622,.53
.3286041,.53
.33872104,.53
.34898534,.53
.35940549,.53
.36999008,.53
.38074782,.53
.39168778,.53
.4028191,.53
.4141514,.53
.4256945,.53
.43745866,.53
.44945455,.53
.46169323,.53
.47418639,.53
.48694617,.53
.49998534,.53
.51331735,.53
.52695644,.53
.54091752,.53
.55521643,.53
.56986982,.53
.58489567,.53
.60031277,.53
.61614132,.53
.63240272,.53
.64911997,.53
.66631758,.53
.68402195,.53
.70226133,.53
.72106606,.53
.7404691,.53
.7605058,.53
.78121442,.53
.80263668,.53
.82481766,.53
.84780681,.53
.87165767,.53
.89642924,.53
.92218614,.53
.94899946,.53
.97694772,.53
1.0061178,.53
1.0366064,.53
1.0685209,.53
1.101982,.53
1.1371249,.53
1.1741021,.53
1.2130865,.53
1.2542752,.53
1.2978935,.53
1.344201,.53
1.3934984,.53
1.4461367,.53
1.502528,.53
1.563161,.53
1.6286201,.53
1.6996119,.53
1.776999,.53
1.8618503,.53
1.9555088,.53
2.059691,.53
2.1766341,.53
2.3093245,.53
2.4618576,.53
2.6400464,.53
2.8524954,.53
3.1126475,.53
3.4430702,.53
3.8856645,.53
4.5310812,.53
5.6353183,.53
8.5863667,.53
.037300725,.54
.057429615,.54
.071812049,.54
.08405935,.54
.095149316,.54
.10551309,.54
.11538509,.54
.12490943,.54
.13418229,.54
.14327183,.54
.1522287,.54
.16109189,.54
.16989243,.54
.17865564,.54
.1874027,.54
.19615166,.54
.20491824,.54
.21371637,.54
.22255856,.54
.23145619,.54
.24041982,.54
.24945934,.54
.25858414,.54
.2678031,.54
.277125,.54
.28655818,.54
.29611102,.54
.30579174,.54
.31560853,.54
.32556963,.54
.33568341,.54
.34595829,.54
.35640284,.54
.36702588,.54
.37783644,.54
.38884377,.54
.40005761,.54
.41148782,.54
.42314488,.54
.43503946,.54
.44718298,.54
.45958716,.54
.47226444,.54
.48522779,.54
.49849099,.54
.51206845,.54
.52597547,.54
.54022819,.54
.55484372,.54
.56984037,.54
.5852375,.54
.60105568,.54
.6173169,.54
.63404477,.54
.65126449,.54
.66900307,.54
.68728954,.54
.70615524,.54
.7256338,.54
.74576181,.54
.76657867,.54
.78812724,.54
.81045407,.54
.83360988,.54
.85765028,.54
.88263589,.54
.90863347,.54
.93571645,.54
.96396589,.54
.99347174,.54
1.0243337,.54
1.0566634,.54
1.0905855,.54
1.1262398,.54
1.1637846,.54
1.2033993,.54
1.2452879,.54
1.2896847,.54
1.3368591,.54
1.3871236,.54
1.440843,.54
1.4984461,.54
1.5604419,.54
1.6274393,.54
1.7001742,.54
1.7795475,.54
1.8666748,.54
1.9629596,.54
2.0701973,.54
2.1907301,.54
2.327687,.54
2.4853654,.54
2.6698704,.54
2.8902521,.54
3.1606696,.54
3.5049331,.54
3.9673393,.54
4.6439557,.54
5.8069687,.54
8.9406319,.54
.034254335,.55
.05324816,.55
.066915371,.55
.0786025,.55
.089218214,.55
.099163845,.55
.10865784,.55
.11783466,.55
.12678418,.55
.13557015,.55
.14424005,.55
.15283045,.55
.16137055,.55
.16988422,.55
.17839146,.55
.18690941,.55
.195453,.55
.20403552,.55
.21266893,.55
.22136419,.55
.23013148,.55
.23898038,.55
.24791996,.55
.25695896,.55
.26610589,.55
.27536905,.55
.2847566,.55
.29427665,.55
.30393744,.55
.31374708,.55
.32371384,.55
.33384624,.55
.34415284,.55
.35464245,.55
.36532417,.55
.37620732,.55
.38730165,.55
.39861727,.55
.41016456,.55
.42195451,.55
.43399855,.55
.44630867,.55
.45889744,.55
.47177809,.55
.48496455,.55
.49847156,.55
.51231468,.55
.52651042,.55
.54107618,.55
.55603063,.55
.57139343,.55
.58718574,.55
.60343009,.55
.62015051,.55
.63737279,.55
.65512466,.55
.67343575,.55
.69233823,.55
.71186662,.55
.73205823,.55
.75295371,.55
.77459699,.55
.79703581,.55
.82032239,.55
.8445136,.55
.86967212,.55
.89586627,.55
.92317188,.55
.95167226,.55
.98146003,.55
1.0126381,.55
1.0453211,.55
1.0796378,.55
1.1157327,.55
1.1537688,.55
1.1939316,.55
1.2364316,.55
1.2815113,.55
1.3294489,.55
1.3805683,.55
1.4352468,.55
1.4939288,.55
1.5571419,.55
1.6255174,.55
1.6998194,.55
1.7809833,.55
1.8701693,.55
1.9688364,.55
2.0788541,.55
2.2026629,.55
2.3435261,.55
2.5059297,.55
2.6962545,.55
2.9239695,.55
3.2039118,.55
3.561069,.55
4.0420117,.55
4.7479711,.55
5.9666328,.55
9.2750959,.55
.031406157,.5600000000000001
.049297929,.5600000000000001
.06226413,.5600000000000001
.073398978,.5600000000000001
.083544992,.5600000000000001
.093074851,.5600000000000001
.10219171,.5600000000000001
.11102075,.5600000000000001
.11964573,.5600000000000001
.12812619,.5600000000000001
.1365065,.5600000000000001
.14482094,.5600000000000001
.15309694,.5600000000000001
.16135694,.5600000000000001
.16961983,.5600000000000001
.17790183,.5600000000000001
.18621713,.5600000000000001
.19457838,.5600000000000001
.20299706,.5600000000000001
.21148369,.5600000000000001
.22004804,.5600000000000001
.22869943,.5600000000000001
.23744664,.5600000000000001
.24629821,.5600000000000001
.25526246,.5600000000000001
.26434752,.5600000000000001
.27356148,.5600000000000001
.28291237,.5600000000000001
.29240826,.5600000000000001
.3020573,.5600000000000001
.31186774,.5600000000000001
.32184801,.5600000000000001
.33200672,.5600000000000001
.34235272,.5600000000000001
.35289511,.5600000000000001
.36364332,.5600000000000001
.37460718,.5600000000000001
.38579676,.5600000000000001
.39722276,.5600000000000001
.40889612,.5600000000000001
.42082852,.5600000000000001
.4330321,.5600000000000001
.44551954,.5600000000000001
.45830438,.5600000000000001
.47140074,.5600000000000001
.48482358,.5600000000000001
.49858874,.5600000000000001
.51271302,.5600000000000001
.52721429,.5600000000000001
.5421114,.5600000000000001
.55742455,.5600000000000001
.57317531,.5600000000000001
.58938664,.5600000000000001
.60608315,.5600000000000001
.62329108,.5600000000000001
.64103895,.5600000000000001
.65935701,.5600000000000001
.67827821,.5600000000000001
.69783795,.5600000000000001
.7180745,.5600000000000001
.73902929,.5600000000000001
.76074749,.5600000000000001
.78327823,.5600000000000001
.80667496,.5600000000000001
.83099616,.5600000000000001
.85630608,.5600000000000001
.88267511,.5600000000000001
.91018099,.5600000000000001
.93890971,.5600000000000001
.96895629,.5600000000000001
1.0004268,.5600000000000001
1.0334394,.5600000000000001
1.0681266,.5600000000000001
1.1046373,.5600000000000001
1.14314,.5600000000000001
1.1838255,.5600000000000001
1.2269119,.5600000000000001
1.272649,.5600000000000001
1.3213248,.5600000000000001
1.3732738,.5600000000000001
1.4288867,.5600000000000001
1.4886236,.5600000000000001
1.5530307,.5600000000000001
1.6227627,.5600000000000001
1.6986123,.5600000000000001
1.7815502,.5600000000000001
1.8727812,.5600000000000001
1.9738227,.5600000000000001
2.0866194,.5600000000000001
2.2137129,.5600000000000001
2.3585045,.5600000000000001
2.5256751,.5600000000000001
2.7218895,.5600000000000001
2.9570522,.5600000000000001
3.246701,.5600000000000001
3.6170478,.5600000000000001
4.1170359,.5600000000000001
4.8532958,.5600000000000001
6.1297951,.5600000000000001
9.6218786,.5600000000000001
.02849045,.5700000000000001
.045209169,.5700000000000001
.057421785,.5700000000000001
.067959256,.5700000000000001
.077594787,.5700000000000001
.086670972,.5700000000000001
.095374845,.5700000000000001
.1038218,.5700000000000001
.11208919,.5700000000000001
.12023207,.5700000000000001
.12829155,.5700000000000001
.13629946,.5700000000000001
.14428136,.5700000000000001
.15225817,.5700000000000001
.16024764,.5700000000000001
.168265,.5700000000000001
.17632365,.5700000000000001
.18443558,.5700000000000001
.19261168,.5700000000000001
.20086202,.5700000000000001
.20919606,.5700000000000001
.21762268,.5700000000000001
.22615047,.5700000000000001
.23478769,.5700000000000001
.24354248,.5700000000000001
.25242281,.5700000000000001
.26143664,.5700000000000001
.27059188,.5700000000000001
.27989659,.5700000000000001
.28935879,.5700000000000001
.29898673,.5700000000000001
.30878884,.5700000000000001
.31877372,.5700000000000001
.3289502,.5700000000000001
.33932751,.5700000000000001
.34991512,.5700000000000001
.36072287,.5700000000000001
.37176102,.5700000000000001
.38304031,.5700000000000001
.3945719,.5700000000000001
.40636754,.5700000000000001
.41843957,.5700000000000001
.43080094,.5700000000000001
.44346526,.5700000000000001
.45644704,.5700000000000001
.46976143,.5700000000000001
.48342463,.5700000000000001
.49745372,.5700000000000001
.51186687,.5700000000000001
.52668351,.5700000000000001
.54192412,.5700000000000001
.55761075,.5700000000000001
.57376689,.5700000000000001
.59041774,.5700000000000001
.60759026,.5700000000000001
.62531346,.5700000000000001
.64361858,.5700000000000001
.66253912,.5700000000000001
.68211162,.5700000000000001
.70237523,.5700000000000001
.72337252,.5700000000000001
.74515003,.5700000000000001
.76775789,.5700000000000001
.79125142,.5700000000000001
.81569058,.5700000000000001
.84114158,.5700000000000001
.86767685,.5700000000000001
.8953765,.5700000000000001
.92432898,.5700000000000001
.95463252,.5700000000000001
.98639643,.5700000000000001
1.0197426,.5700000000000001
1.0548079,.5700000000000001
1.0917463,.5700000000000001
1.1307317,.5700000000000001
1.1719618,.5700000000000001
1.215662,.5700000000000001
1.2620912,.5700000000000001
1.3115475,.5700000000000001
1.3643779,.5700000000000001
1.4209877,.5700000000000001
1.4818544,.5700000000000001
1.5475458,.5700000000000001
1.6187419,.5700000000000001
1.6962676,.5700000000000001
1.7811337,.5700000000000001
1.8745954,.5700000000000001
1.9782355,.5700000000000001
2.0940838,.5700000000000001
2.2247958,.5700000000000001
2.3739297,.5700000000000001
2.5463872,.5700000000000001
2.7491577,.5700000000000001
2.9926391,.5700000000000001
3.2931728,.5700000000000001
3.6783721,.5700000000000001
4.1999054,.5700000000000001
4.9706306,.5700000000000001
6.3133759,.5700000000000001
10.018181,.5700000000000001
.026027152,.58
.041715913,.58
.053260304,.58
.063264802,.58
.072442688,.58
.081110559,.58
.089441419,.58
.097542182,.58
.10548462,.58
.11331988,.58
.12108624,.58
.1288134,.58
.13652526,.58
.14424148,.58
.15197873,.58
.15975139,.58
.16757219,.58
.17545252,.58
.18340281,.58
.19143271,.58
.19955133,.58
.20776728,.58
.21608888,.58
.22452423,.58
.23308127,.58
.24176782,.58
.25059173,.58
.25956085,.58
.26868311,.58
.27796653,.58
.28741932,.58
.29704988,.58
.30686685,.58
.31687906,.58
.32709578,.58
.3375265,.58
.34818119,.58
.35907018,.58
.37020424,.58
.38159472,.58
.39325351,.58
.40519306,.58
.41742653,.58
.4299677,.58
.44283131,.58
.45603275,.58
.46958849,.58
.48351586,.58
.4978334,.58
.51256078,.58
.52771902,.58
.54333055,.58
.55941927,.58
.57601094,.58
.59313303,.58
.61081523,.58
.62908936,.58
.64798981,.58
.66755366,.58
.68782121,.58
.70883608,.58
.73064566,.58
.75330156,.58
.77686024,.58
.80138332,.58
.82693857,.58
.85360044,.58
.88145107,.58
.91058141,.58
.94109225,.58
.97309601,.58
1.0067179,.58
1.042099,.58
1.0793976,.58
1.1187929,.58
1.1604885,.58
1.2047167,.58
1.2517447,.58
1.3018802,.58
1.3554814,.58
1.412967,.58
1.4748309,.58
1.5416598,.58
1.6141587,.58
1.6931815,.58
1.7797761,.58
1.875245,.58
1.9812312,.58
2.0998445,.58
2.2338469,.58
2.3869431,.58
2.5642421,.58
2.7730372,.58
3.024193,.58
3.3348079,.58
3.7338219,.58
4.2754912,.58
5.0786061,.58
6.4840512,.58
10.392536,.58
.023512458,.59
.038109135,.59
.048937947,.59
.058368184,.59
.067050658,.59
.075274721,.59
.083198763,.59
.090920784,.59
.098506667,.59
.10600348,.59
.1134465,.59
.12086324,.59
.12827578,.59
.13570248,.59
.14315885,.59
.15065846,.59
.15821323,.59
.16583396,.59
.17353058,.59
.18131232,.59
.18918788,.59
.19716561,.59
.20525354,.59
.21345958,.59
.22179145,.59
.23025687,.59
.23886351,.59
.24761918,.59
.25653166,.59
.265609,.59
.27485934,.59
.28429106,.59
.29391274,.59
.30373338,.59
.31376213,.59
.32400864,.59
.33448291,.59
.34519535,.59
.35615689,.59
.36737892,.59
.37887356,.59
.39065337,.59
.40273166,.59
.41512251,.59
.42784083,.59
.44090226,.59
.4543235,.59
.46812236,.59
.48231754,.59
.4969292,.59
.51197869,.59
.52748889,.59
.54348439,.59
.55999118,.59
.57703757,.59
.59465384,.59
.61287248,.59
.63172877,.59
.65126067,.59
.67150944,.59
.69251972,.59
.71434021,.59
.73702371,.59
.76062828,.59
.78521717,.59
.81086004,.59
.83763325,.59
.86562139,.59
.89491802,.59
.92562681,.59
.95786345,.59
.99175733,.59
1.0274534,.59
1.0651152,.59
1.1049277,.59
1.1471008,.59
1.1918751,.59
1.2395263,.59
1.290373,.59
1.3447858,.59
1.4031985,.59
1.4661229,.59
1.5341681,.59
1.6080652,.59
1.6887016,.59
1.7771668,.59
1.8748161,.59
1.9833609,.59
2.1050005,.59
2.2426178,.59
2.4000833,.59
2.5827408,.59
2.798229,.59
3.0579441,.59
3.3798485,.59
3.7944024,.59
4.3588328,.59
5.1987705,.59
6.6760159,.59
10.820526,.59
.021394147,.6
.035035681,.6
.045232415,.6
.054152269,.6
.062392347,.6
.070218556,.6
.077776618,.6
.085156843,.6
.092420034,.6
.09960974,.6
.10675862,.6
.11389223,.6
.1210312,.6
.12819265,.6
.13539115,.6
.14263949,.6
.14994892,.6
.15732978,.6
.16479149,.6
.17234291,.6
.17999245,.6
.18774816,.6
.19561788,.6
.20360929,.6
.21172994,.6
.21998747,.6
.22838941,.6
.23694344,.6
.24565737,.6
.2545391,.6
.2635968,.6
.2728388,.6
.28227374,.6
.29191053,.6
.30175847,.6
.31182715,.6
.32212669,.6
.33266759,.6
.3434608,.6
.35451791,.6
.36585104,.6
.37747303,.6
.38939726,.6
.40163803,.6
.41421038,.6
.42713025,.6
.44041461,.6
.45408142,.6
.46814978,.6
.48264015,.6
.49757424,.6
.51297534,.6
.52886838,.6
.54528004,.6
.56223899,.6
.57977611,.6
.59792471,.6
.6167205,.6
.63620257,.6
.65641272,.6
.67739677,.6
.69920439,.6
.72188967,.6
.74551189,.6
.77013588,.6
.79583287,.6
.82268113,.6
.85076743,.6
.88018751,.6
.91104788,.6
.94346714,.6
.97757822,.6
1.01353,.6
1.0514905,.6
1.09165,.6
1.1342244,.6
1.1794615,.6
1.2276449,.6
1.2791033,.6
1.3342187,.6
1.3934387,.6
1.4572917,.6
1.526407,.6
1.6015404,.6
1.6836102,.6
1.7737443,.6
1.8733469,.6
1.9841933,.6
2.1085658,.6
2.2494605,.6
2.4109018,.6
2.598455,.6
2.8200819,.6
3.0876801,.6
3.4200263,.6
3.8490183,.6
4.4347043,.6
5.3092294,.6
6.8544202,.6
11.225,.6
.019238248,.61
.031871006,.61
.041393481,.61
.049765531,.61
.057528537,.61
.064924002,.61
.072084472,.61
.079092242,.61
.086002797,.61
.092855968,.61
.099681757,.61
.10650364,.61
.11334066,.61
.1202087,.61
.12712136,.61
.13409056,.61
.14112693,.61
.14824019,.61
.15543932,.61
.16273278,.61
.17012863,.61
.17763466,.61
.18525845,.61
.19300745,.61
.20088913,.61
.20891085,.61
.21708013,.61
.22540453,.61
.23389176,.61
.24254969,.61
.2513864,.61
.26041028,.61
.26962996,.61
.27905428,.61
.28869265,.61
.29855469,.61
.30865055,.61
.31899077,.61
.32958654,.61
.34044942,.61
.35159171,.61
.36302638,.61
.37476701,.61
.38682804,.61
.39922473,.61
.41197333,.61
.42509091,.61
.43859583,.61
.45250756,.61
.46684673,.61
.4816356,.61
.49689782,.61
.51265877,.61
.52894568,.61
.54578775,.61
.56321657,.61
.58126611,.61
.59997284,.61
.61937654,.61
.63952023,.61
.66045058,.61
.68221849,.61
.70487934,.61
.72849381,.61
.75312835,.61
.77885604,.61
.80575722,.61
.83392078,.61
.86344516,.61
.89443976,.61
.92702657,.61
.96134222,.61
.99753982,.61
1.0357927,.61
1.0762964,.61
1.1192743,.61
1.1649809,.61
1.21371,.61
1.2658002,.61
1.3216472,.61
1.381713,.61
1.4465452,.61
1.5167953,.61
1.5932467,.61
1.676852,.61
1.7687823,.61
1.870497,.61
1.9838425,.61
2.1111956,.61
2.2556789,.61
2.4214921,.61
2.61445,.61
2.8428833,.61
3.1192575,.61
3.4632804,.61
3.9084949,.61
4.5181875,.61
5.4320149,.61
7.0550022,.61
11.687655,.61
.01742802,.62
.029182021,.62
.038111236,.62
.045998298,.62
.053336933,.62
.060347717,.62
.067151912,.62
.073824875,.62
.080417566,.62
.086966597,.62
.093499623,.62
.10003839,.62
.10660058,.62
.11320097,.62
.11985231,.62
.1265658,.62
.13335149,.62
.1402186,.62
.14717571,.62
.15423095,.62
.16139206,.62
.16866659,.62
.17606191,.62
.1835853,.62
.19124404,.62
.1990454,.62
.20699678,.62
.21510565,.62
.22337966,.62
.23182662,.62
.24045463,.62
.24927196,.62
.25828725,.62
.26750946,.62
.27694792,.62
.2866123,.62
.29651281,.62
.30666012,.62
.3170653,.62
.32774025,.62
.33869722,.62
.34994933,.62
.36151034,.62
.37339482,.62
.38561824,.62
.39819697,.62
.41114843,.62
.42449114,.62
.43824476,.62
.45243046,.62
.46707064,.62
.48218939,.62
.49781248,.62
.51396763,.62
.53068459,.62
.54799533,.62
.56593442,.62
.58453923,.62
.60385019,.62
.62391114,.62
.64476973,.62
.66647774,.62
.68909186,.62
.71267402,.62
.73729205,.62
.76302063,.62
.78994203,.62
.81814712,.62
.84773672,.62
.87882274,.62
.91153026,.62
.94599921,.62
.98238695,.62
1.0208709,.62
1.0616522,.62
1.1049598,.62
1.1510562,.62
1.2002425,.62
1.2528679,.62
1.3093393,.62
1.3701334,.62
1.4358141,.62
1.5070539,.62
1.5846616,.62
1.6696216,.62
1.7631449,.62
1.8667417,.62
1.9823248,.62
2.1123586,.62
2.2600837,.62
2.4298637,.62
2.6277466,.62
2.8624089,.62
3.1468499,.62
3.5016565,.62
3.961926,.62
4.5940175,.62
5.5447421,.62
7.2413411,.62
12.125127,.62
.015591905,.63
.026421562,.63
.034720421,.63
.042088963,.63
.048971727,.63
.055567659,.63
.061986297,.63
.068295851,.63
.074542515,.63
.0807596,.63
.086972333,.63
.093200624,.63
.099460714,.63
.1057663,.63
.11212917,.63
.11855981,.63
.12506768,.63
.13166143,.63
.13834926,.63
.14513892,.63
.15203783,.63
.15905328,.63
.1661924,.63
.17346229,.63
.18087009,.63
.18842292,.63
.19612804,.63
.20399286,.63
.21202493,.63
.22023202,.63
.22862215,.63
.23720364,.63
.24598508,.63
.25497541,.63
.264184,.63
.27362055,.63
.28329533,.63
.29321903,.63
.30340287,.63
.31385875,.63
.32459912,.63
.33563715,.63
.34698683,.63
.35866281,.63
.37068078,.63
.3830573,.63
.39581004,.63
.40895775,.63
.42252052,.63
.43651959,.63
.45097786,.63
.46591982,.63
.48137161,.63
.49736145,.63
.51391965,.63
.5310787,.63
.54887396,.63
.56734335,.63
.58652824,.63
.60647321,.63
.62722695,.63
.64884245,.63
.67137754,.63
.69489557,.63
.71946591,.63
.74516499,.63
.77207708,.63
.80029517,.63
.82992262,.63
.86107433,.63
.89387846,.63
.9284789,.63
.96503705,.63
1.0037354,.63
1.044781,.63
1.0884092,.63
1.1348902,.63
1.1845348,.63
1.2377027,.63
1.2948138,.63
1.3563603,.63
1.4229251,.63
1.4952036,.63
1.5740331,.63
1.6604333,.63
1.7556597,.63
1.8612797,.63
1.9792806,.63
2.1122248,.63
2.2634861,.63
2.4376132,.63
2.640918,.63
2.8824689,.63
3.1758738,.63
3.5427201,.63
4.0198836,.63
4.6772518,.63
5.6698813,.63
7.4507585,.63
12.625824,.63
.014055693,.64
.024083484,.64
.031829931,.64
.03874122,.64
.045220058,.64
.051446948,.64
.057521425,.64
.063505575,.64
.069441549,.64
.075359799,.64
.08128348,.64
.087230921,.64
.093217149,.64
.099254869,.64
.10535513,.64
.11152774,.64
.11778163,.64
.12412506,.64
.13056579,.64
.13711126,.64
.14376865,.64
.150545,.64
.15744725,.64
.16448237,.64
.17165726,.64
.17897901,.64
.18645471,.64
.19409174,.64
.20189755,.64
.20987988,.64
.21804667,.64
.22640623,.64
.23496716,.64
.24373838,.64
.25272924,.64
.26194954,.64
.27140951,.64
.28111994,.64
.29109213,.64
.30133796,.64
.31187004,.64
.32270163,.64
.33384684,.64
.34532046,.64
.35713834,.64
.3693172,.64
.38187489,.64
.39483047,.64
.40820411,.64
.42201748,.64
.43629372,.64
.45105761,.64
.46633577,.64
.48215675,.64
.49855131,.64
.51555252,.64
.53319627,.64
.55152112,.64
.5705691,.64
.59038556,.64
.61102021,.64
.63252681,.64
.65496445,.64
.6783976,.64
.70289707,.64
.72854084,.64
.75541478,.64
.7836141,.64
.81324422,.64
.84442276,.64
.87728077,.64
.91196537,.64
.94864202,.64
.98749751,.64
1.028744,.64
1.0726233,.64
1.1194123,.64
1.1694301,.64
1.2230468,.64
1.2806935,.64
1.3428771,.64
1.4101977,.64
1.4833715,.64
1.5632622,.64
1.6509217,.64
1.7476469,.64
1.8550583,.64
1.9752114,.64
2.1107605,.64
2.2652028,.64
2.4432597,.64
2.65149,.64
2.8993292,.64
3.2009563,.64
3.5789015,.64
4.0717235,.64
4.7526526,.64
5.784605,.64
7.6452217,.64
13.099572,.64
.012503369,.65
.021691283,.65
.028853178,.65
.035277557,.65
.041324198,.65
.04715465,.65
.052858144,.65
.058490448,.65
.064089529,.65
.069682911,.65
.075291574,.65
.08093223,.65
.086618632,.65
.092362501,.65
.098174043,.65
.10406242,.65
.11003599,.65
.11610258,.65
.12226953,.65
.12854396,.65
.13493277,.65
.14144275,.65
.14808063,.65
.15485317,.65
.16176717,.65
.16882955,.65
.17604734,.65
.18342772,.65
.19097817,.65
.19870631,.65
.20662007,.65
.21472771,.65
.22303779,.65
.23155925,.65
.24030143,.65
.24927416,.65
.2584877,.65
.26795286,.65
.27768099,.65
.28768408,.65
.29797485,.65
.3085666,.65
.31947356,.65
.33071074,.65
.34229401,.65
.35424042,.65
.36656791,.65
.37929577,.65
.39244446,.65
.40603593,.65
.4200936,.65
.43464261,.65
.44970995,.65
.46532467,.65
.48151788,.65
.49832332,.65
.51577729,.65
.53391927,.65
.55279177,.65
.57244122,.65
.59291804,.65
.61427718,.65
.63657874,.65
.65988868,.65
.68427908,.65
.70982969,.65
.73662835,.65
.76477218,.65
.79436922,.65
.82553971,.65
.85841811,.65
.89315492,.65
.92991984,.65
.96890467,.65
1.0103272,.65
1.0544357,.65
1.1015149,.65
1.1518934,.65
1.2059515,.65
1.2641339,.65
1.3269631,.65
1.3950579,.65
1.4691585,.65
1.5501572,.65
1.639142,.65
1.7374561,.65
1.8467786,.65
1.9692425,.65
2.107604,.65
2.2655005,.65
2.4478469,.65
2.6614814,.65
2.9162555,.65
3.2269974,.65
3.6173122,.65
4.1276803,.65
4.8351731,.65
5.9117608,.65
7.8636699,.65
13.642171,.65
.011086297,.66
.019478263,.66
.026080137,.66
.032034922,.66
.037662629,.66
.043107189,.66
.048448253,.66
.053735718,.66
.059003633,.66
.064276777,.66
.06957414,.66
.074910887,.66
.080299601,.66
.085751034,.66
.091274649,.66
.096878976,.66
.10257185,.66
.10836065,.66
.11425236,.66
.12025378,.66
.12637152,.66
.13261217,.66
.13898221,.66
.14548828,.66
.15213698,.66
.15893514,.66
.16588965,.66
.17300762,.66
.18029642,.66
.18776362,.66
.19541711,.66
.2032651,.66
.21131611,.66
.2195791,.66
.22806339,.66
.23677881,.66
.24573563,.66
.25494474,.66
.2644175,.66
.27416599,.66
.28420296,.66
.29454181,.66
.30519688,.66
.31618327,.66
