"iso3_donor","iso3_recipient","year","value"
"GBR","LCA",2021,2.27
"GBR","LKA",2021,99.17
"GBR","LSO",2021,11.85
"GBR","MAR",2021,57.76
"GBR","MDA",2021,8.64
"GBR","MDG",2021,23.69
"GBR","MDV",2021,4.99
"GBR","MEX",2021,183.33
"GBR","MHL",2021,0.53
"GBR","MKD",2021,26.89
"GBR","MLI",2021,48.15
"GBR","MMR",2021,1001.69
"GBR","MNE",2021,14.68
"GBR","MNG",2021,11.87
"GBR","MOZ",2021,593.85
"GBR","MRT",2021,1.02
"GBR","MSR",2021,277.75
"GBR","MUS",2021,7.54
"GBR","MWI",2021,775.43
"GBR","MYS",2021,89.45
"GBR","NAM",2021,7.26
"GBR","NER",2021,4.98
"GBR","NGA",2021,2557.25
"GBR","NIC",2021,2.53
"GBR","NPL",2021,865.77
"GBR","PAK",2021,3088.1
"GBR","PAN",2021,11.9
"GBR","PER",2021,55.9
"GBR","PHL",2021,107.05
"GBR","PNG",2021,10.36
"GBR","PRK",2021,2.63
"GBR","PRY",2021,5.52
"GBR","PSE",2021,493.14
"GBR","RWA",2021,593.22
"GBR","SDN",2021,817.03
"GBR","SEN",2021,17.38
"GBR","SHN",2021,492.12
"GBR","SLB",2021,5.51
"GBR","SLE",2021,1133.92
"GBR","SLV",2021,4.57
"GBR","SOM",2021,1733.59
"GBR","SRB",2021,29.3
"GBR","SSD",2021,1597.42
"GBR","STP",2021,0.5
"GBR","SUR",2021,0.28
"GBR","SWZ",2021,2.59
"GBR","SYR",2021,2326
"GBR","TCD",2021,9.65
"GBR","TGO",2021,0.06
"GBR","THA",2021,83.8
"GBR","TJK",2021,46.07
"GBR","TKM",2021,3.52
"GBR","TLS",2021,1.69
"GBR","TON",2021,0.42
"GBR","TUN",2021,108.47
"GBR","TUR",2021,635.15
"GBR","TUV",2021,0.2
"GBR","TZA",2021,1404.81
"GBR","UGA",2021,1103.03
"GBR","UKR",2021,261.76
"GBR","UZB",2021,24.46
"GBR","VCT",2021,1.72
"GBR","VEN",2021,48.69
"GBR","VNM",2021,94.77
"GBR","VUT",2021,8
"GBR","WSM",2021,3.81
"GBR","XKX",2021,46.1
"GBR","YEM",2021,1605.64
"GBR","ZAF",2021,354.42
"GBR","ZMB",2021,437.33
"GBR","ZWE",2021,868.73
"GRC","AFG",2021,0.34
"GRC","ALB",2021,8.12
"GRC","ARG",2021,0.19
"GRC","ARM",2021,0.57
"GRC","ATG",2021,0.01
"GRC","AZE",2021,0.06
"GRC","BDI",2021,0
"GRC","BFA",2021,0.01
"GRC","BGD",2021,0.02
"GRC","BIH",2021,1.07
"GRC","BLR",2021,0.38
"GRC","BRA",2021,0.06
"GRC","CAF",2021,0.03
"GRC","CHN",2021,0.08
"GRC","CIV",2021,0.01
"GRC","CMR",2021,0.1
"GRC","COD",2021,0.96
"GRC","COG",2021,0.34
"GRC","COL",2021,0.02
"GRC","CPV",2021,0.02
"GRC","CUB",2021,0.01
"GRC","DJI",2021,0.32
"GRC","DZA",2021,0.46
"GRC","EGY",2021,4.46
"GRC","ETH",2021,0.29
"GRC","GAB",2021,0.32
"GRC","GEO",2021,0.48
"GRC","GHA",2021,1.01
"GRC","GMB",2021,0
"GRC","HTI",2021,0.11
"GRC","IDN",2021,4.44
"GRC","IND",2021,0.03
"GRC","IRN",2021,1.58
"GRC","IRQ",2021,0.19
"GRC","JOR",2021,1.37
"GRC","KAZ",2021,0.06
"GRC","KEN",2021,3.62
"GRC","KGZ",2021,0.04
"GRC","KHM",2021,0.01
"GRC","LAO",2021,1.91
"GRC","LBN",2021,0.77
"GRC","LBY",2021,1.76
"GRC","LKA",2021,0
"GRC","MAR",2021,0.1
"GRC","MDA",2021,0.58
"GRC","MDV",2021,0
"GRC","MEX",2021,0.08
"GRC","MKD",2021,1.31
"GRC","MNE",2021,0.36
"GRC","MNG",2021,0
"GRC","MOZ",2021,0
"GRC","MYS",2021,0
"GRC","NER",2021,0.07
"GRC","NGA",2021,0.02
"GRC","NIC",2021,0.01
"GRC","NPL",2021,0
"GRC","PAK",2021,0.92
"GRC","PER",2021,0.02
"GRC","PRK",2021,0
"GRC","PSE",2021,1.7
"GRC","RWA",2021,3.55
"GRC","SDN",2021,0.1
"GRC","SEN",2021,0.01
"GRC","SLE",2021,0.02
"GRC","SLV",2021,0.03
"GRC","SOM",2021,0.01
"GRC","SRB",2021,0.99
"GRC","STP",2021,0.02
"GRC","SYR",2021,2.19
"GRC","TCD",2021,0.01
"GRC","TGO",2021,0.01
"GRC","THA",2021,0.01
"GRC","TJK",2021,0
"GRC","TUN",2021,1.51
"GRC","TUR",2021,39.05
"GRC","TZA",2021,0
"GRC","UGA",2021,0.1
"GRC","UKR",2021,3.7
"GRC","UZB",2021,0.12
"GRC","VCT",2021,0.01
"GRC","VEN",2021,0.09
"GRC","VNM",2021,1.6
"GRC","XKX",2021,0
"GRC","YEM",2021,0.07
"GRC","ZAF",2021,0.4
"GRC","ZMB",2021,0.01
"GRC","ZWE",2021,0.09
"HRV","AFG",2021,1.56
"HRV","ALB",2021,1.73
"HRV","ARG",2021,0.03
"HRV","BEN",2021,0
"HRV","BIH",2021,62.31
"HRV","BOL",2021,0
"HRV","BRA",2021,0
"HRV","BTN",2021,0.06
"HRV","CHN",2021,0
"HRV","COL",2021,0.02
"HRV","GEO",2021,0
"HRV","GMB",2021,0.03
"HRV","JOR",2021,0.24
"HRV","KEN",2021,0
"HRV","LBN",2021,0.24
"HRV","LBY",2021,0.03
"HRV","MKD",2021,0.59
"HRV","MNE",2021,0.1
"HRV","MNG",2021,0.07
"HRV","MUS",2021,0.02
"HRV","NAM",2021,0.01
"HRV","PER",2021,0.01
"HRV","PRY",2021,0
"HRV","RWA",2021,0.64
"HRV","SOM",2021,0.05
"HRV","SRB",2021,1.1
"HRV","SSD",2021,0.05
"HRV","SYR",2021,0.47
"HRV","TKM",2021,0.04
"HRV","TUN",2021,0.01
"HRV","TUR",2021,7.31
"HRV","UKR",2021,0.28
"HRV","VEN",2021,0.06
"HRV","VNM",2021,0.38
"HRV","XKX",2021,0.28
"HUN","AFG",2021,0.8
"HUN","AGO",2021,2.41
"HUN","ALB",2021,2.99
"HUN","ARG",2021,0.73
"HUN","ARM",2021,0.84
"HUN","ATG",2021,0
"HUN","AZE",2021,18.47
"HUN","BDI",2021,0
"HUN","BEN",2021,0.03
"HUN","BFA",2021,0.02
"HUN","BGD",2021,4.32
"HUN","BIH",2021,12.97
"HUN","BLR",2021,0.99
"HUN","BOL",2021,0
"HUN","BRA",2021,12.23
"HUN","BTN",2021,0.01
"HUN","BWA",2021,0
"HUN","CAF",2021,0
"HUN","CHN",2021,26.19
"HUN","CIV",2021,0
"HUN","CMR",2021,0.22
"HUN","COD",2021,1.83
"HUN","COG",2021,0.02
"HUN","COL",2021,2.52
"HUN","COM",2021,0
"HUN","CPV",2021,9.4
"HUN","CRI",2021,0.04
"HUN","CUB",2021,0.26
"HUN","DMA",2021,0.01
"HUN","DOM",2021,0.01
"HUN","DZA",2021,8.02
"HUN","ECU",2021,5.98
"HUN","EGY",2021,10.02
"HUN","ERI",2021,0.27
"HUN","ETH",2021,6.31
"HUN","FJI",2021,0.06
"HUN","GAB",2021,0
"HUN","GEO",2021,5.88
"HUN","GHA",2021,7.59
"HUN","GIN",2021,0.04
"HUN","GMB",2021,0.14
"HUN","GNB",2021,0
"HUN","GNQ",2021,0
"HUN","GRD",2021,0
"HUN","GTM",2021,0
"HUN","GUY",2021,0
"HUN","HND",2021,0
"HUN","HTI",2021,0.03
"HUN","IDN",2021,8.39
"HUN","IND",2021,19.29
"HUN","IRN",2021,14.82
"HUN","IRQ",2021,21.98
"HUN","JAM",2021,0
"HUN","JOR",2021,46.27
"HUN","KAZ",2021,16.87
"HUN","KEN",2021,10.65
"HUN","KGZ",2021,5.2
"HUN","KHM",2021,1.49
"HUN","LAO",2021,60.46
"HUN","LBN",2021,13.28
"HUN","LBR",2021,0
"HUN","LBY",2021,0.15
"HUN","LKA",2021,13.08
"HUN","MAR",2021,9.78
"HUN","MDA",2021,4.2
"HUN","MDG",2021,0.04
"HUN","MDV",2021,0
"HUN","MEX",2021,4.72
"HUN","MKD",2021,2.68
"HUN","MLI",2021,0.12
"HUN","MMR",2021,1.37
"HUN","MNE",2021,10.44
"HUN","MNG",2021,24.54
"HUN","MOZ",2021,0.36
"HUN","MRT",2021,0.07
"HUN","MUS",2021,0.04
"HUN","MWI",2021,0
"HUN","MYS",2021,0.95
"HUN","NAM",2021,0.45
"HUN","NER",2021,0
"HUN","NGA",2021,14.4
"HUN","NIC",2021,0
"HUN","NPL",2021,0.37
"HUN","PAK",2021,16.23
"HUN","PAN",2021,0.05
"HUN","PER",2021,0.19
"HUN","PHL",2021,1.6
"HUN","PRK",2021,0
"HUN","PRY",2021,0.02
"HUN","PSE",2021,7.49
"HUN","RWA",2021,4.07
"HUN","SDN",2021,1.36
"HUN","SEN",2021,0.21
"HUN","SLE",2021,0.03
"HUN","SLV",2021,0
"HUN","SOM",2021,0.22
"HUN","SRB",2021,70.12
"HUN","SSD",2021,0.42
"HUN","STP",2021,0.02
"HUN","SWZ",2021,0
"HUN","SYR",2021,44.56
"HUN","TCD",2021,0.03
"HUN","TGO",2021,7.36
"HUN","THA",2021,1.12
"HUN","TJK",2021,0.48
"HUN","TKM",2021,1.02
"HUN","TLS",2021,0.02
"HUN","TUN",2021,17.1
"HUN","TUR",2021,38.83
"HUN","TZA",2021,1.57
"HUN","UGA",2021,18.55
"HUN","UKR",2021,58.42
"HUN","UZB",2021,1.09
"HUN","VCT",2021,0
"HUN","VEN",2021,0.08
"HUN","VNM",2021,33.74
"HUN","XKX",2021,4.94
"HUN","YEM",2021,4.08
"HUN","ZAF",2021,5.19
"HUN","ZMB",2021,0.02
"HUN","ZWE",2021,0.16
"IRL","AFG",2021,22.26
"IRL","AGO",2021,3.27
"IRL","ALB",2021,0.51
"IRL","ARG",2021,0.26
"IRL","ARM",2021,0.15
"IRL","ATG",2021,0.34
"IRL","BDI",2021,13.47
"IRL","BEN",2021,0.26
"IRL","BFA",2021,4.68
"IRL","BGD",2021,15.4
"IRL","BIH",2021,0.07
"IRL","BLR",2021,0.04
"IRL","BOL",2021,1.45
"IRL","BRA",2021,2.92
"IRL","BWA",2021,0.4
"IRL","CAF",2021,46.82
"IRL","CHN",2021,0.18
"IRL","CIV",2021,0.12
"IRL","CMR",2021,6.22
"IRL","COD",2021,60.17
"IRL","COG",2021,2.13
"IRL","COL",2021,16.09
"IRL","COM",2021,0.12
"IRL","CUB",2021,0
"IRL","DJI",2021,0.16
"IRL","DMA",2021,0.18
"IRL","DOM",2021,0.13
"IRL","DZA",2021,0.06
"IRL","ECU",2021,0.37
"IRL","EGY",2021,0.48
"IRL","ERI",2021,9.41
"IRL","ETH",2021,306.41
"IRL","FJI",2021,0.12
"IRL","GAB",2021,0.02
"IRL","GEO",2021,1.45
"IRL","GHA",2021,2.26
"IRL","GIN",2021,2.62
"IRL","GMB",2021,0.73
"IRL","GNB",2021,2.16
"IRL","GTM",2021,9.41
"IRL","GUY",2021,0
"IRL","HND",2021,9.33
"IRL","HTI",2021,14.57
"IRL","IDN",2021,0.62
"IRL","IND",2021,10.17
"IRL","IRN",2021,0.16
"IRL","IRQ",2021,15.27
"IRL","JAM",2021,0
"IRL","JOR",2021,21.1
"IRL","KAZ",2021,0.04
"IRL","KEN",2021,60.02
"IRL","KGZ",2021,0.01
"IRL","KHM",2021,5.92
"IRL","KIR",2021,0.01
"IRL","LAO",2021,5.27
"IRL","LBN",2021,29.16
"IRL","LBR",2021,38.96
"IRL","LBY",2021,1.79
"IRL","LKA",2021,0.45
"IRL","LSO",2021,0.79
"IRL","MAR",2021,0.01
"IRL","MDA",2021,0.06
"IRL","MDG",2021,1.12
"IRL","MEX",2021,0.87
"IRL","MKD",2021,0.04
"IRL","MLI",2021,6.94
"IRL","MMR",2021,16.61
"IRL","MNE",2021,0.06
"IRL","MNG",2021,0.01
"IRL","MOZ",2021,221.72
"IRL","MRT",2021,2.43
"IRL","MWI",2021,163.71
"IRL","NAM",2021,0.16
"IRL","NER",2021,23.4
"IRL","NGA",2021,20.63
"IRL","NIC",2021,9.45
"IRL","NPL",2021,4.06
"IRL","PAK",2021,4.61
"IRL","PER",2021,3.97
"IRL","PHL",2021,2.09
"IRL","PNG",2021,0.44
"IRL","PRK",2021,3.7
"IRL","PRY",2021,0.26
"IRL","PSE",2021,61.35
"IRL","RWA",2021,16.32
"IRL","SDN",2021,45.24
"IRL","SEN",2021,3.87
"IRL","SLB",2021,0.01
"IRL","SLE",2021,104.37
"IRL","SLV",2021,0.85
"IRL","SOM",2021,53.15
"IRL","SRB",2021,0.12
"IRL","SSD",2021,83.57
"IRL","SUR",2021,0
"IRL","SWZ",2021,0.31
"IRL","SYR",2021,57.36
"IRL","TCD",2021,13.61
"IRL","TGO",2021,0.05
"IRL","THA",2021,2.06
"IRL","TJK",2021,0.01
"IRL","TKM",2021,0.01
"IRL","TLS",2021,0.07
"IRL","TON",2021,2.04
"IRL","TUN",2021,0.02
"IRL","TUR",2021,44.09
"IRL","TUV",2021,0.05
"IRL","TZA",2021,196.92
"IRL","UGA",2021,193.57
"IRL","UKR",2021,2.92
"IRL","UZB",2021,0.04
"IRL","VCT",2021,0.23
"IRL","VEN",2021,3.71
"IRL","VNM",2021,68.65
"IRL","VUT",2021,0
"IRL","WSM",2021,0.12
"IRL","XKX",2021,1.03
"IRL","YEM",2021,38.76
"IRL","ZAF",2021,38.82
"IRL","ZMB",2021,74.69
"IRL","ZWE",2021,60.48
"ISL","AFG",2021,5.23
"ISL","ALB",2021,0.11
"ISL","BFA",2021,0.39
"ISL","BGD",2021,0.13
"ISL","BLR",2021,0.96
"ISL","CMR",2021,0.01
"ISL","COD",2021,0.45
"ISL","COG",2021,0.1
"ISL","COL",2021,0.15
"ISL","CRI",2021,0.05
"ISL","DJI",2021,0.05
"ISL","DMA",2021,0.04
"ISL","ECU",2021,0.1
"ISL","EGY",2021,0.14
"ISL","ETH",2021,3.58
"ISL","FJI",2021,0.01
"ISL","GEO",2021,0.54
"ISL","GHA",2021,0.01
"ISL","GMB",2021,0.03
"ISL","GNB",2021,0.14
"ISL","HTI",2021,0.17
"ISL","IDN",2021,0.39
"ISL","IND",2021,0.12
"ISL","IRQ",2021,0.23
"ISL","JOR",2021,1.54
"ISL","KAZ",2021,0.29
"ISL","KEN",2021,0.99
"ISL","LBN",2021,3.95
"ISL","LBR",2021,1.87
"ISL","LBY",2021,0.11
"ISL","LSO",2021,0.19
"ISL","MLI",2021,0.3
"ISL","MOZ",2021,13.89
"ISL","MWI",2021,42.65
"ISL","NAM",2021,0.09
"ISL","NER",2021,0.15
"ISL","NGA",2021,0.2
"ISL","NPL",2021,0.33
"ISL","PHL",2021,0.3
"ISL","PSE",2021,5.03
"ISL","RWA",2021,0.05
"ISL","SEN",2021,0.16
"ISL","SLE",2021,7.1
"ISL","SLV",2021,0.77
"ISL","SOM",2021,0.7
"ISL","SRB",2021,0.12
"ISL","SSD",2021,0.64
"ISL","STP",2021,0.02
"ISL","SYR",2021,11.84
"ISL","TGO",2021,0.27
"ISL","TUR",2021,0.92
"ISL","TZA",2021,0.07
"ISL","UGA",2021,38.98
"ISL","UKR",2021,0.47
"ISL","VEN",2021,0.23
"ISL","VNM",2021,0.16
"ISL","YEM",2021,3.81
"ISL","ZAF",2021,0.16
"ISL","ZWE",2021,0.01
"ISR","AFG",2021,0.03
"ISR","AGO",2021,0.06
"ISR","ALB",2021,0.81
"ISR","ARG",2021,26.55
"ISR","ARM",2021,0.89
"ISR","ATG",2021,0.05
"ISR","AZE",2021,4.36
"ISR","BDI",2021,0.11
"ISR","BEN",2021,0.22
"ISR","BFA",2021,1.19
"ISR","BIH",2021,0.33
"ISR","BLR",2021,15.35
"ISR","BLZ",2021,0.11
"ISR","BOL",2021,0.14
"ISR","BRA",2021,17.9
"ISR","BTN",2021,0.08
"ISR","BWA",2021,0.63
"ISR","CAF",2021,0.01
"ISR","CHN",2021,93.92
"ISR","CIV",2021,0.92
"ISR","CMR",2021,2.28
"ISR","COD",2021,0.05
"ISR","COG",2021,0.05
"ISR","COL",2021,4.48
"ISR","CPV",2021,0.05
"ISR","CRI",2021,1.57
"ISR","CUB",2021,0.19
"ISR","DJI",2021,0.04
"ISR","DMA",2021,0.07
"ISR","DOM",2021,0.69
"ISR","DZA",2021,0.17
"ISR","ECU",2021,1.09
"ISR","EGY",2021,0.77
"ISR","ERI",2021,0.11
"ISR","ETH",2021,5.95
"ISR","FJI",2021,0.54
"ISR","FSM",2021,0.04
"ISR","GAB",2021,0.02
"ISR","GEO",2021,3.94
"ISR","GHA",2021,2.98
"ISR","GIN",2021,1.37
"ISR","GMB",2021,0.22
"ISR","GNB",2021,0.11
"ISR","GNQ",2021,0.01
"ISR","GRD",2021,0.02
"ISR","GTM",2021,2.25
"ISR","GUY",2021,0.15
"ISR","HND",2021,1.98
"ISR","HTI",2021,0.54
"ISR","IDN",2021,0.45
"ISR","IND",2021,158.86
"ISR","IRN",2021,0
"ISR","IRQ",2021,0.22
"ISR","JAM",2021,0.13
"ISR","JOR",2021,334.3
"ISR","KAZ",2021,5.36
"ISR","KEN",2021,5.39
"ISR","KGZ",2021,0.68
"ISR","KHM",2021,0.44
"ISR","KIR",2021,0.02
"ISR","LAO",2021,0.01
"ISR","LBN",2021,0.09
"ISR","LBR",2021,0.59
"ISR","LCA",2021,0
"ISR","LKA",2021,0.59
"ISR","LSO",2021,0.04
"ISR","MAR",2021,0.58
"ISR","MDA",2021,6.42
"ISR","MDG",2021,0.22
"ISR","MDV",2021,0.03
"ISR","MEX",2021,13.94
"ISR","MHL",2021,0.24
"ISR","MKD",2021,0.22
"ISR","MLI",2021,0.07
"ISR","MMR",2021,0.84
"ISR","MNE",2021,0.48
"ISR","MNG",2021,0.34
"ISR","MOZ",2021,0.03
"ISR","MRT",2021,0
"ISR","MUS",2021,0.11
"ISR","MWI",2021,0.88
"ISR","MYS",2021,0.01
"ISR","NAM",2021,0.02
"ISR","NER",2021,0.04
"ISR","NGA",2021,2.45
"ISR","NIC",2021,0.09
"ISR","NPL",2021,9.11
"ISR","NRU",2021,0.2
"ISR","PAK",2021,0.16
"ISR","PAN",2021,2.46
"ISR","PER",2021,1.95
"ISR","PHL",2021,1.84
"ISR","PLW",2021,0.02
"ISR","PNG",2021,0.31
"ISR","PRK",2021,0.3
"ISR","PRY",2021,1.47
"ISR","PSE",2021,235.34
"ISR","RWA",2021,2.04
"ISR","SDN",2021,0.02
"ISR","SEN",2021,2.8
"ISR","SLB",2021,0.22
"ISR","SLE",2021,0.43
"ISR","SLV",2021,0.46
"ISR","SOM",2021,0.02
"ISR","SRB",2021,2.88
"ISR","SSD",2021,0.32
"ISR","STP",2021,0.01
"ISR","SUR",2021,0.05
"ISR","SWZ",2021,0.04
"ISR","SYR",2021,225.54
"ISR","TCD",2021,0.38
"ISR","TGO",2021,1.38
"ISR","THA",2021,1.05
"ISR","TJK",2021,0.52
"ISR","TKM",2021,0.61
"ISR","TLS",2021,0.01
"ISR","TON",2021,0.01
"ISR","TUN",2021,0.16
"ISR","TUR",2021,1.62
"ISR","TUV",2021,0.02
"ISR","TZA",2021,1.19
"ISR","UGA",2021,1.39
"ISR","UKR",2021,75.27
"ISR","UZB",2021,4.91
"ISR","VCT",2021,0.05
"ISR","VEN",2021,1.58
"ISR","VNM",2021,2.97
"ISR","WSM",2021,0.08
"ISR","XKX",2021,0.01
"ISR","ZAF",2021,4.69
"ISR","ZMB",2021,0.32
"ISR","ZWE",2021,0.12
"ITA","AFG",2021,439.96
"ITA","AGO",2021,17.56
"ITA","ALB",2021,108.47
"ITA","ARG",2021,115.26
"ITA","ARM",2021,2.85
"ITA","ATG",2021,1.02
"ITA","AZE",2021,2.37
"ITA","BDI",2021,14.12
"ITA","BEN",2021,25.72
"ITA","BFA",2021,87.86
"ITA","BGD",2021,10.92
"ITA","BIH",2021,16.63
"ITA","BLR",2021,2.81
"ITA","BLZ",2021,1.85
"ITA","BOL",2021,43.49
"ITA","BRA",2021,57.85
"ITA","BTN",2021,0.22
"ITA","BWA",2021,0.23
"ITA","CAF",2021,40.76
"ITA","CHN",2021,12.52
"ITA","CIV",2021,20.63
"ITA","CMR",2021,38.83
"ITA","COD",2021,79.68
"ITA","COG",2021,4.38
"ITA","COL",2021,30.8
"ITA","COM",2021,0.02
"ITA","CPV",2021,6.12
"ITA","CRI",2021,1.15
"ITA","CUB",2021,153.82
"ITA","DJI",2021,24.2
"ITA","DMA",2021,0.47
"ITA","DOM",2021,0.74
"ITA","DZA",2021,9.35
"ITA","ECU",2021,28.98
"ITA","EGY",2021,147.41
"ITA","ERI",2021,7.55
"ITA","ETH",2021,281.45
"ITA","FJI",2021,1.27
"ITA","FSM",2021,0.29
"ITA","GAB",2021,1.28
"ITA","GEO",2021,1.8
"ITA","GHA",2021,11.91
"ITA","GIN",2021,29.42
"ITA","GMB",2021,5.89
"ITA","GNB",2021,115.33
"ITA","GNQ",2021,0.16
"ITA","GRD",2021,0.58
"ITA","GTM",2021,5.92
"ITA","GUY",2021,0.2
"ITA","HND",2021,7.99
"ITA","HTI",2021,14.61
"ITA","IDN",2021,6.48
"ITA","IND",2021,110.16
"ITA","IRN",2021,11.97
"ITA","IRQ",2021,258.05
"ITA","JAM",2021,0.06
"ITA","JOR",2021,153.68
"ITA","KAZ",2021,1.11
"ITA","KEN",2021,108.61
"ITA","KGZ",2021,0.47
"ITA","KHM",2021,3.4
"ITA","KIR",2021,1.51
"ITA","LAO",2021,0.33
"ITA","LBN",2021,229.43
"ITA","LBR",2021,2.45
"ITA","LBY",2021,176.77
"ITA","LCA",2021,0.54
"ITA","LKA",2021,21.98
"ITA","LSO",2021,0.65
"ITA","MAR",2021,38.35
"ITA","MDA",2021,3.09
"ITA","MDG",2021,25.1
"ITA","MDV",2021,3.85
"ITA","MEX",2021,3.93
"ITA","MHL",2021,0.17
"ITA","MKD",2021,1.48
"ITA","MLI",2021,38
"ITA","MMR",2021,80.48
"ITA","MNE",2021,1.58
"ITA","MNG",2021,0.77
"ITA","MOZ",2021,154.92
"ITA","MRT",2021,10.23
"ITA","MUS",2021,0.08
"ITA","MWI",2021,6.63
"ITA","MYS",2021,0.23
"ITA","NAM",2021,0.19
"ITA","NER",2021,162.39
"ITA","NGA",2021,17.38
"ITA","NIC",2021,12.28
"ITA","NPL",2021,12.29
"ITA","NRU",2021,0.55
"ITA","PAK",2021,117.55
"ITA","PAN",2021,0.45
"ITA","PER",2021,24.27
"ITA","PHL",2021,41.89
"ITA","PLW",2021,0.89
"ITA","PNG",2021,1.14
"ITA","PRK",2021,1.19
"ITA","PRY",2021,4.55
"ITA","PSE",2021,240.04
"ITA","RWA",2021,17.72
"ITA","SDN",2021,128.73
"ITA","SEN",2021,142.03
"ITA","SLB",2021,0.69
"ITA","SLE",2021,20.05
"ITA","SLV",2021,28.02
"ITA","SOM",2021,721.91
"ITA","SRB",2021,7.67
"ITA","SSD",2021,62.06
"ITA","STP",2021,0.43
"ITA","SUR",2021,0.33
"ITA","SWZ",2021,0.49
"ITA","SYR",2021,111.05
"ITA","TCD",2021,28.35
"ITA","TGO",2021,12.86
"ITA","THA",2021,2.51
"ITA","TJK",2021,0.22
"ITA","TKM",2021,0.1
"ITA","TLS",2021,1.84
"ITA","TON",2021,0.85
"ITA","TUN",2021,327.94
"ITA","TUR",2021,356.73
"ITA","TUV",2021,0.51
"ITA","TZA",2021,56.05
"ITA","UGA",2021,38.05
"ITA","UKR",2021,44.86
"ITA","UZB",2021,1.23
"ITA","VCT",2021,0.16
"ITA","VEN",2021,5.49
"ITA","VNM",2021,25.1
"ITA","VUT",2021,1.02
"ITA","XKX",2021,6.79
"ITA","YEM",2021,23.31
"ITA","ZAF",2021,9.39
"ITA","ZMB",2021,5.27
"ITA","ZWE",2021,2.33
"JPN","AFG",2021,1605.23
"JPN","AGO",2021,278.93
"JPN","ALB",2021,75.47
"JPN","ARG",2021,82.41
"JPN","ARM",2021,44.08
"JPN","ATG",2021,15.79
"JPN","AZE",2021,260.37
"JPN","BDI",2021,48.99
"JPN","BEN",2021,101.1
"JPN","BFA",2021,242.58
"JPN","BGD",2021,9564.3
"JPN","BIH",2021,147.16
"JPN","BLR",2021,2.21
"JPN","BLZ",2021,8.74
"JPN","BOL",2021,107.1
"JPN","BRA",2021,861.86
"JPN","BTN",2021,154.17
"JPN","BWA",2021,80.29
"JPN","CAF",2021,79.08
"JPN","CHN",2021,226.75
"JPN","CIV",2021,270.99
"JPN","CMR",2021,214.45
"JPN","COD",2021,299.56
"JPN","COG",2021,27.88
"JPN","COL",2021,74.5
"JPN","COM",2021,23.24
"JPN","CPV",2021,75.02
"JPN","CRI",2021,301.45
"JPN","CUB",2021,150.3
"JPN","DJI",2021,129.73
"JPN","DMA",2021,10.17
"JPN","DOM",2021,52.6
"JPN","DZA",2021,8.12
"JPN","ECU",2021,99.16
"JPN","EGY",2021,1870.06
"JPN","ERI",2021,20.43
"JPN","ETH",2021,446.32
"JPN","FJI",2021,229.36
"JPN","FSM",2021,63.32
"JPN","GAB",2021,30.1
"JPN","GEO",2021,99.59
"JPN","GHA",2021,325.59
"JPN","GIN",2021,139.89
"JPN","GMB",2021,22.55
"JPN","GNB",2021,25.64
"JPN","GNQ",2021,0.72
"JPN","GRD",2021,10.15
"JPN","GTM",2021,137.75
"JPN","GUY",2021,18.58
"JPN","HND",2021,114.1
"JPN","HTI",2021,167.32
"JPN","IDN",2021,5313.44
"JPN","IND",2021,16602.05
"JPN","IRN",2021,158.75
"JPN","IRQ",2021,3623.26
"JPN","JAM",2021,29.98
"JPN","JOR",2021,1353.84
"JPN","KAZ",2021,15.79
"JPN","KEN",2021,1609.05
"JPN","KGZ",2021,190.37
"JPN","KHM",2021,1586.71
"JPN","KIR",2021,60.99
"JPN","LAO",2021,590.88
"JPN","LBN",2021,133.34
"JPN","LBR",2021,160.78
"JPN","LBY",2021,32.25
"JPN","LCA",2021,27.19
"JPN","LKA",2021,1607.68
"JPN","LSO",2021,21
"JPN","MAR",2021,862.42
"JPN","MDA",2021,57.23
"JPN","MDG",2021,228.94
"JPN","MDV",2021,130.32
"JPN","MEX",2021,166.49
"JPN","MHL",2021,44.07
"JPN","MKD",2021,12.85
"JPN","MLI",2021,96.46
"JPN","MMR",2021,4188.95
"JPN","MNE",2021,3.95
"JPN","MNG",2021,1431
"JPN","MOZ",2021,715.67
"JPN","MRT",2021,97.04
"JPN","MUS",2021,340.96
"JPN","MWI",2021,218.76
"JPN","MYS",2021,267.2
"JPN","NAM",2021,33.21
"JPN","NER",2021,119.35
"JPN","NGA",2021,214.68
"JPN","NIC",2021,112.2
"JPN","NIU",2021,2.96
"JPN","NPL",2021,699.52
"JPN","NRU",2021,18.23
"JPN","PAK",2021,1035.67
"JPN","PAN",2021,126.22
"JPN","PER",2021,280.92
"JPN","PHL",2021,5300.7
"JPN","PLW",2021,110.76
"JPN","PNG",2021,739.29
"JPN","PRY",2021,278.68
"JPN","PSE",2021,446.27
"JPN","RWA",2021,343.52
"JPN","SDN",2021,238.01
"JPN","SEN",2021,322.09
"JPN","SLB",2021,152.95
"JPN","SLE",2021,116.34
"JPN","SLV",2021,169.66
"JPN","SOM",2021,141.47
"JPN","SRB",2021,201.39
"JPN","SSD",2021,350.85
"JPN","STP",2021,19.1
"JPN","SUR",2021,6.58
"JPN","SWZ",2021,35.41
"JPN","SYR",2021,431.87
"JPN","TCD",2021,59.68
"JPN","TGO",2021,83.47
"JPN","THA",2021,2036.74
"JPN","TJK",2021,199.13
"JPN","TKL",2021,0
