"MapDate","RiverForecastCenterName","None","D0","D1","D2","D3","D4","ValidStart","ValidEnd","StatisticFormatID"
20050517,"Colorado Basin",57.54,42.46,15.99,3.97,0,0,"5/17/2005","5/23/2005",1
20050524,"Colorado Basin",57.9,42.1,15.96,3.97,0,0,"5/24/2005","5/30/2005",1
20050531,"Colorado Basin",57.9,42.1,15.96,3.97,0,0,"5/31/2005","6/6/2005",1
20050607,"Colorado Basin",57.37,42.63,19.65,2.14,0,0,"6/7/2005","6/13/2005",1
20050614,"Colorado Basin",57.37,42.63,19.57,2.14,0,0,"6/14/2005","6/20/2005",1
20050621,"Colorado Basin",57.61,42.39,19.57,2.14,0,0,"6/21/2005","6/27/2005",1
20050628,"Colorado Basin",57.97,42.03,19.57,2.14,0,0,"6/28/2005","7/4/2005",1
20050705,"Colorado Basin",54.86,45.14,19.57,2.14,0,0,"7/5/2005","7/11/2005",1
20050712,"Colorado Basin",54.85,45.15,19.57,2.14,0,0,"7/12/2005","7/18/2005",1
20050719,"Colorado Basin",54.85,45.15,19.57,2.87,0,0,"7/19/2005","7/25/2005",1
20050726,"Colorado Basin",42.15,57.85,23.26,2.87,0,0,"7/26/2005","8/1/2005",1
20050802,"Colorado Basin",42.8,57.2,24.54,2.87,0,0,"8/2/2005","8/8/2005",1
20050809,"Colorado Basin",49.61,50.39,22.15,2.86,0,0,"8/9/2005","8/15/2005",1
20050816,"Colorado Basin",59.47,40.53,19.86,2.85,0,0,"8/16/2005","8/22/2005",1
20050823,"Colorado Basin",62.15,37.85,16.32,2.85,0,0,"8/23/2005","8/29/2005",1
20050830,"Colorado Basin",62.05,37.95,16.32,2.85,0,0,"8/30/2005","9/5/2005",1
20050906,"Colorado Basin",62.28,37.72,16.32,2.85,0,0,"9/6/2005","9/12/2005",1
20050913,"Colorado Basin",62.28,37.72,16.32,2.85,0,0,"9/13/2005","9/19/2005",1
20050920,"Colorado Basin",63.08,36.92,16.26,2.85,0,0,"9/20/2005","9/26/2005",1
20050927,"Colorado Basin",63.22,36.78,16.07,2.85,0,0,"9/27/2005","10/3/2005",1
20051004,"Colorado Basin",64.28,35.72,15.68,2.85,0,0,"10/4/2005","10/10/2005",1
20051011,"Colorado Basin",59.34,40.66,14.21,0,0,0,"10/11/2005","10/17/2005",1
20051018,"Colorado Basin",59.34,40.66,14.23,0,0,0,"10/18/2005","10/24/2005",1
20051025,"Colorado Basin",59.34,40.66,14.23,0,0,0,"10/25/2005","10/31/2005",1
20051101,"Colorado Basin",59.34,40.66,14.23,0,0,0,"11/1/2005","11/7/2005",1
20051108,"Colorado Basin",59.34,40.66,14.09,0,0,0,"11/8/2005","11/14/2005",1
20051115,"Colorado Basin",59.34,40.66,14.09,0,0,0,"11/15/2005","11/21/2005",1
20051122,"Colorado Basin",59.34,40.66,14.09,0,0,0,"11/22/2005","11/28/2005",1
20051129,"Colorado Basin",59.34,40.66,14.07,0,0,0,"11/29/2005","12/5/2005",1
20051206,"Colorado Basin",59.34,40.66,14.07,0,0,0,"12/6/2005","12/12/2005",1
20051213,"Colorado Basin",48.72,51.28,17.49,0,0,0,"12/13/2005","12/19/2005",1
20051220,"Colorado Basin",48.72,51.28,17.49,0,0,0,"12/20/2005","12/26/2005",1
20051227,"Colorado Basin",48.72,51.28,17.49,0,0,0,"12/27/2005","1/2/2006",1
20060103,"Colorado Basin",39.03,60.97,24.18,0,0,0,"1/3/2006","1/9/2006",1
20060110,"Colorado Basin",39.51,60.49,28.63,3.62,0,0,"1/10/2006","1/16/2006",1
20060117,"Colorado Basin",39.65,60.35,34.13,7.61,0,0,"1/17/2006","1/23/2006",1
20060124,"Colorado Basin",38.31,61.69,34.13,17.46,0,0,"1/24/2006","1/30/2006",1
20060131,"Colorado Basin",37.03,62.97,42.36,21.82,2.92,0,"1/31/2006","2/6/2006",1
20060207,"Colorado Basin",35.49,64.51,43.66,28.26,14.08,0,"2/7/2006","2/13/2006",1
20060214,"Colorado Basin",34.53,65.47,43.66,28.26,14.08,0,"2/14/2006","2/20/2006",1
20060221,"Colorado Basin",33.4,66.6,44.93,32.83,14.08,0,"2/21/2006","2/27/2006",1
20060228,"Colorado Basin",31.03,68.97,47.16,33.21,14.08,0,"2/28/2006","3/6/2006",1
20060307,"Colorado Basin",31.31,68.69,47.06,34.91,20.28,0,"3/7/2006","3/13/2006",1
20060314,"Colorado Basin",35.39,64.61,46.11,34.38,13.75,0,"3/14/2006","3/20/2006",1
20060321,"Colorado Basin",35.39,64.61,46.21,34.38,13.75,0,"3/21/2006","3/27/2006",1
20060328,"Colorado Basin",34.02,65.98,47.48,34.38,13.75,0,"3/28/2006","4/3/2006",1
20060404,"Colorado Basin",35.66,64.34,48.13,34.38,13.75,0,"4/4/2006","4/10/2006",1
20060411,"Colorado Basin",35.57,64.43,47.58,34.38,13.45,0,"4/11/2006","4/17/2006",1
20060418,"Colorado Basin",35.57,64.43,47.58,34.38,14.14,0,"4/18/2006","4/24/2006",1
20060425,"Colorado Basin",35.57,64.43,48.72,34.38,14.14,0,"4/25/2006","5/1/2006",1
20060502,"Colorado Basin",34.23,65.77,47.84,34.38,16.01,5.5,"5/2/2006","5/8/2006",1
20060509,"Colorado Basin",33.95,66.05,47.52,34.5,22.49,5.5,"5/9/2006","5/15/2006",1
20060516,"Colorado Basin",33.95,66.05,48.65,35.57,23.19,6.27,"5/16/2006","5/22/2006",1
20060523,"Colorado Basin",33.92,66.08,50.04,36.67,23.88,6.27,"5/23/2006","5/29/2006",1
20060530,"Colorado Basin",28.52,71.48,50.68,36.67,23.88,6.27,"5/30/2006","6/5/2006",1
20060606,"Colorado Basin",28.52,71.48,52.83,41.56,23.88,6.27,"6/6/2006","6/12/2006",1
20060613,"Colorado Basin",28.91,71.09,53.41,40.49,23.88,6.17,"6/13/2006","6/19/2006",1
20060620,"Colorado Basin",28.91,71.09,53.41,40.49,23.88,6.17,"6/20/2006","6/26/2006",1
20060627,"Colorado Basin",27.87,72.13,60.34,40.49,23.88,7.03,"6/27/2006","7/3/2006",1
20060704,"Colorado Basin",28.73,71.27,59.27,39.68,21.85,6.08,"7/4/2006","7/10/2006",1
20060711,"Colorado Basin",27.19,72.81,59.25,38.23,17.84,2.44,"7/11/2006","7/17/2006",1
20060718,"Colorado Basin",27.7,72.3,60.29,38.98,19,2.44,"7/18/2006","7/24/2006",1
20060725,"Colorado Basin",26.63,73.37,60.75,38.98,19.01,2.44,"7/25/2006","7/31/2006",1
20060801,"Colorado Basin",27.45,72.55,58.68,31.61,9.43,0.55,"8/1/2006","8/7/2006",1
20060808,"Colorado Basin",26.5,73.5,55.64,27.18,8.18,0,"8/8/2006","8/14/2006",1
20060815,"Colorado Basin",26.48,73.52,54.69,25.53,6.96,0,"8/15/2006","8/21/2006",1
20060822,"Colorado Basin",27.45,72.55,53,18.93,5.66,0,"8/22/2006","8/28/2006",1
20060829,"Colorado Basin",28.42,71.58,49.68,18.93,5.23,0,"8/29/2006","9/4/2006",1
20060905,"Colorado Basin",27.59,72.41,51.82,20.08,5.63,0,"9/5/2006","9/11/2006",1
20060912,"Colorado Basin",27.01,72.99,52.17,19.61,5.75,0,"9/12/2006","9/18/2006",1
20060919,"Colorado Basin",29.99,70.01,44.23,14.06,4.39,0,"9/19/2006","9/25/2006",1
20060926,"Colorado Basin",29.97,70.03,40.63,14.06,4.39,0,"9/26/2006","10/2/2006",1
20061003,"Colorado Basin",30.03,69.97,40.73,14.91,4.59,0,"10/3/2006","10/9/2006",1
20061010,"Colorado Basin",42.88,57.12,35.53,12.37,3,0,"10/10/2006","10/16/2006",1
20061017,"Colorado Basin",42.88,57.12,35.53,12.37,3.02,0,"10/17/2006","10/23/2006",1
20061024,"Colorado Basin",42.88,57.12,35.53,12.37,3.02,0,"10/24/2006","10/30/2006",1
20061031,"Colorado Basin",43.78,56.22,35.53,12.37,3.02,0,"10/31/2006","11/6/2006",1
20061107,"Colorado Basin",45,55,34.42,12.37,3.02,0,"11/7/2006","11/13/2006",1
20061114,"Colorado Basin",45,55,34.42,12.37,3.02,0,"11/14/2006","11/20/2006",1
20061121,"Colorado Basin",44.97,55.03,34.42,12.37,3.02,0,"11/21/2006","11/27/2006",1
20061128,"Colorado Basin",43.96,56.04,34.96,12.37,3.02,0,"11/28/2006","12/4/2006",1
20061205,"Colorado Basin",44.07,55.93,35.58,12.89,3.53,0,"12/5/2006","12/11/2006",1
20061212,"Colorado Basin",40.87,59.13,38.86,12.89,3.53,0,"12/12/2006","12/18/2006",1
20061219,"Colorado Basin",40.84,59.16,39.03,12.35,3.14,0,"12/19/2006","12/25/2006",1
20061226,"Colorado Basin",40.97,59.03,39.03,12.35,3.14,0,"12/26/2006","1/1/2007",1
20070102,"Colorado Basin",41.01,58.99,39.83,12.35,3.14,0,"1/2/2007","1/8/2007",1
20070109,"Colorado Basin",40.74,59.26,42.24,18.59,4.12,0,"1/9/2007","1/15/2007",1
20070116,"Colorado Basin",40.46,59.54,42.24,18.59,4.12,0,"1/16/2007","1/22/2007",1
20070123,"Colorado Basin",39.89,60.11,42.24,19.7,3,0,"1/23/2007","1/29/2007",1
20070130,"Colorado Basin",38.76,61.24,42.38,19.7,3,0,"1/30/2007","2/5/2007",1
20070206,"Colorado Basin",25.43,74.57,42.38,25.8,3,0,"2/6/2007","2/12/2007",1
20070213,"Colorado Basin",13.61,86.39,42.71,25.8,3,0,"2/13/2007","2/19/2007",1
20070220,"Colorado Basin",13.61,86.39,42.71,25.8,3,0,"2/20/2007","2/26/2007",1
20070227,"Colorado Basin",13.98,86.02,41.51,25.83,2.97,0,"2/27/2007","3/5/2007",1
20070306,"Colorado Basin",13.98,86.02,43.72,25.83,2.97,0,"3/6/2007","3/12/2007",1
20070313,"Colorado Basin",9.18,90.82,49.18,33.03,12.18,0,"3/13/2007","3/19/2007",1
20070320,"Colorado Basin",2.24,97.76,50.54,34.61,12.18,0,"3/20/2007","3/26/2007",1
20070327,"Colorado Basin",2.08,97.92,86.3,36.65,12.18,0,"3/27/2007","4/2/2007",1
20070403,"Colorado Basin",2.31,97.69,85.6,36.49,10.49,0,"4/3/2007","4/9/2007",1
20070410,"Colorado Basin",2.5,97.5,85.6,37.56,10.49,0,"4/10/2007","4/16/2007",1
20070417,"Colorado Basin",3.17,96.83,85.67,42.23,11.65,0,"4/17/2007","4/23/2007",1
20070424,"Colorado Basin",3.17,96.83,85.52,42.19,11.65,0,"4/24/2007","4/30/2007",1
20070501,"Colorado Basin",3.17,96.83,85.83,42.6,11.65,0,"5/1/2007","5/7/2007",1
20070508,"Colorado Basin",3.17,96.83,85.83,42.6,11.65,0,"5/8/2007","5/14/2007",1
20070515,"Colorado Basin",3.17,96.83,85.84,43.29,12.43,0,"5/15/2007","5/21/2007",1
20070522,"Colorado Basin",3.17,96.83,85.84,43.29,12.43,0,"5/22/2007","5/28/2007",1
20070529,"Colorado Basin",3.17,96.83,85.35,43.3,13.23,0,"5/29/2007","6/4/2007",1
20070605,"Colorado Basin",3.17,96.83,85.35,43.3,13.23,0,"6/5/2007","6/11/2007",1
20070612,"Colorado Basin",3.29,96.71,85.3,43.28,13.23,0,"6/12/2007","6/18/2007",1
20070619,"Colorado Basin",3.29,96.71,85.3,44.04,11.38,0,"6/19/2007","6/25/2007",1
20070626,"Colorado Basin",3.29,96.71,85.3,44.04,13.09,0,"6/26/2007","7/2/2007",1
20070703,"Colorado Basin",3.29,96.71,85.45,44.04,13.09,0,"7/3/2007","7/9/2007",1
20070710,"Colorado Basin",2.57,97.43,85.45,46.8,14.2,0,"7/10/2007","7/16/2007",1
20070717,"Colorado Basin",2.57,97.43,85.45,46.8,14.25,0,"7/17/2007","7/23/2007",1
20070724,"Colorado Basin",2.57,97.43,85.45,71.33,14.25,0,"7/24/2007","7/30/2007",1
20070731,"Colorado Basin",2.57,97.43,85.45,74.79,14.25,0,"7/31/2007","8/6/2007",1
20070807,"Colorado Basin",3.98,96.02,82.92,60.49,14.25,0,"8/7/2007","8/13/2007",1
20070814,"Colorado Basin",5.19,94.81,81.73,60.9,13.63,0,"8/14/2007","8/20/2007",1
20070821,"Colorado Basin",11.87,88.13,71.31,60.21,13.1,0,"8/21/2007","8/27/2007",1
20070828,"Colorado Basin",12.89,87.11,71.04,60.21,13.1,0,"8/28/2007","9/3/2007",1
20070904,"Colorado Basin",12.89,87.11,71.04,59.31,12.14,0,"9/4/2007","9/10/2007",1
20070911,"Colorado Basin",12.89,87.11,71.04,59.31,11.76,0,"9/11/2007","9/17/2007",1
20070918,"Colorado Basin",12.89,87.11,71.04,59.86,11.94,0,"9/18/2007","9/24/2007",1
20070925,"Colorado Basin",16.59,83.41,66.19,45.14,11.64,0,"9/25/2007","10/1/2007",1
20071002,"Colorado Basin",22.43,77.57,63.73,44.75,11.64,0,"10/2/2007","10/8/2007",1
20071009,"Colorado Basin",22.43,77.57,63.73,44.75,11.41,0,"10/9/2007","10/15/2007",1
20071016,"Colorado Basin",22.88,77.12,63.73,44.75,11.41,0,"10/16/2007","10/22/2007",1
20071023,"Colorado Basin",22.88,77.12,63.73,44.75,11.41,0,"10/23/2007","10/29/2007",1
20071030,"Colorado Basin",22.88,77.12,63.73,44.75,11.41,0,"10/30/2007","11/5/2007",1
20071106,"Colorado Basin",20.35,79.65,63.73,44.75,11.41,0,"11/6/2007","11/12/2007",1
20071113,"Colorado Basin",17.07,82.93,63.73,45.3,11.41,0,"11/13/2007","11/19/2007",1
20071120,"Colorado Basin",17.07,82.93,63.73,45.3,11.41,0,"11/20/2007","11/26/2007",1
20071127,"Colorado Basin",17.07,82.93,70.71,45.3,11.41,0,"11/27/2007","12/3/2007",1
20071204,"Colorado Basin",22.92,77.08,59.6,39.05,0,0,"12/4/2007","12/10/2007",1
20071211,"Colorado Basin",27.57,72.43,57.46,39.05,0,0,"12/11/2007","12/17/2007",1
20071218,"Colorado Basin",27.57,72.43,57.67,39.05,0,0,"12/18/2007","12/24/2007",1
20071225,"Colorado Basin",27.57,72.43,57.67,39.05,0,0,"12/25/2007","12/31/2007",1
20080101,"Colorado Basin",27.57,72.43,57.67,39.05,0,0,"1/1/2008","1/7/2008",1
20080108,"Colorado Basin",29.91,70.09,54.26,30.07,0,0,"1/8/2008","1/14/2008",1
20080115,"Colorado Basin",29.91,70.09,54.26,30.07,0,0,"1/15/2008","1/21/2008",1
20080122,"Colorado Basin",29.91,70.09,54.18,30.07,0,0,"1/22/2008","1/28/2008",1
20080129,"Colorado Basin",40.63,59.37,45.3,19.42,0,0,"1/29/2008","2/4/2008",1
20080205,"Colorado Basin",43.85,56.15,44.21,18.58,0,0,"2/5/2008","2/11/2008",1
20080212,"Colorado Basin",42.1,57.9,34.39,16.43,0,0,"2/12/2008","2/18/2008",1
20080219,"Colorado Basin",42.1,57.9,34.39,16.43,0,0,"2/19/2008","2/25/2008",1
20080226,"Colorado Basin",42.1,57.9,34.39,16.43,0,0,"2/26/2008","3/3/2008",1
20080304,"Colorado Basin",54.9,45.1,26.7,14.61,0,0,"3/4/2008","3/10/2008",1
20080311,"Colorado Basin",54.9,45.1,26.7,14.61,0,0,"3/11/2008","3/17/2008",1
20080318,"Colorado Basin",54.9,45.1,26.7,14.61,0,0,"3/18/2008","3/24/2008",1
20080325,"Colorado Basin",54.9,45.1,26.7,13.06,0,0,"3/25/2008","3/31/2008",1
20080401,"Colorado Basin",52.25,47.75,28.39,9.28,0,0,"4/1/2008","4/7/2008",1
20080408,"Colorado Basin",56.7,43.3,21.94,4.05,0,0,"4/8/2008","4/14/2008",1
