"SUM of val","","sex_name"
"iso3c",,"f"
"SRB",,1.131660535
"SRB",,6.989738161
"SRB",,18.24584646
"SRB",,3.857029244
"SRB",,31.44032548
"SRB",,0.9525301317
"SRB",,1.933151359
"SRB",,94.43045192
"SRB",,122.4378791
"SRB",,6.250280506
"SRB",,15.56109283
"SRB",,1.042174218
"SRB",,6.042702789
"SRB",,0.2419909389
"SRB",,2.148710426
"SRB",,6.04817763
"SRB",,15.62287327
"SRB",,0.01033080392
"SRB",,5.022132279
"SRB",,1.898268966
"SRB",,1.057442412
"SRB",,29.93566164
"SRB",,0.7877621002
"SRB",,6.313507336
"SRB",,0.5185780925
"SRB",,4.412227534
"SRB",,2.709760626
"SRB",,1.590677217
"SRB",,8.93612295
"SRB",,3.065542633
"SRB",,2.428134045
"SRB",,0.5590114993
"SRB",,13.88863997
"SRB",,19.60419596
"SRB",,0.4522435495
"SRB",,9.830277508
"SRB",,4.848367016
"SRB",,4.771449283
"SRB",,0.2320988353
"SRB",,24.88410757
"SRB",,0.01036887264
"SRB",,26.24773265
"SRB",,2.421475788
"SRB",,0.6959849185
"SRB",,1.349149397
"SRB",,11.22448589
"SRB",,0.8494325587
"SRB",,13.05032544
"SRB",,9.464025761
"SRB",,0.3424961248
"SRB",,0.3991650867
"SRB",,57.4554943
"SRB",,4.632238036
"SRB",,8.502424618
"SRB",,5.283365077
"SRB",,3.090219206
"SRB",,2.038782239
"SRB",,3.657419021
"SRB",,2.274020964
"SRB",,0.2465607687
"SRB",,5.10220531
"SRB",,3.328072791
"SRB",,99.78758159
"SRB",,26.61871573
"SRB",,0
"SRB",,1.314476323
"SRB",,0
"SRB",,0.1949278793
"SRB",,0
"SRB",,0
"SRB",,0.00089681247
"SRB",,0.2016485504
"SRB",,1.417150901
"SRB",,5.844729438
"SRB",,36.93381524
"SRB",,11.59589797
"SSD",,415.5488549
"SSD",,1954.802475
"SSD",,388.1404048
"SSD",,0.1705288797
"SSD",,171.22813
"SSD",,1.521905902
"SSD",,0.1818616521
"SSD",,101.073851
"SSD",,2.761215446
"SSD",,0.2030078775
"SSD",,3.858640711
"SSD",,22.15088727
"SSD",,1.61131873
"SSD",,2.351455282
"SSD",,156.0941079
"SSD",,0
"SSD",,51.64716694
"SSD",,1.26120835
"SSD",,8.764722906
"SSD",,3.954033626
"SSD",,0.5263101755
"SSD",,0.0148917821
"SSD",,9.240725642
"SSD",,1.599448505
"SSD",,0.1265396421
"SSD",,0.2509568993
"SSD",,659.4310865
"SSD",,46.97325787
"SSD",,4.625274834
"SSD",,9.543153893
"SSD",,25.10532097
"SSD",,5.341640664
"SSD",,23.02472345
"SSD",,24.88771655
"SSD",,10.78739639
"SSD",,1.641244235
"SSD",,12.39570823
"SSD",,86.40474321
"SSD",,167.4063139
"SSD",,5.45651331
"SSD",,
"SSD",,29.64203116
"SSD",,7.258621423
"SSD",,5.485514937
"SSD",,1.855928612
"SSD",,2.302550536
"SSD",,5.388247483
"SSD",,6.37679389
"SSD",,0.6700084936
"SSD",,21.02759729
"SSD",,
"SSD",,2.353984266
"SSD",,2.53071531
"SSD",,8.16622271
"SSD",,5.493321138
"SSD",,1.038147257
"SSD",,8.867043082
"SSD",,15.04940596
"SSD",,2.261594964
"SSD",,15.08070898
"SSD",,0.378374359
"SSD",,17.9849157
"SSD",,81.56703094
"SSD",,142.7360778
"SSD",,47.01618293
"SSD",,8.80112005
"SSD",,1.095821189
"SSD",,2.856041245
"SSD",,0.2592031303
"SSD",,4.398634577
"SSD",,4.053663828
"SSD",,11.82316365
"SSD",,0.1952400199
"SSD",,47.10405411
"SSD",,1.509860934
"SSD",,2.664746161
"SSD",,142.2467038
"SSD",,4.810570398
"SSD",,11.1364937
"SSD",,0.713681662
"SSD",,2.546426535
"SSD",,1.554534113
"SSD",,9.785871113
"SSD",,3.310728844
"SSD",,10.44927372
"SSD",,1.504484957
"SSD",,0.4648371372
"SSD",,22.69680681
"SSD",,1.189368982
"SSD",,0.1772495878
"SSD",,2.114722238
"SSD",,2.564756146
"SSD",,0.6312371431
"SSD",,0.02785798646
"SSD",,52.78099135
"SSD",,0.8390013713
"SSD",,66.0813772
"SSD",,14.55557334
"SSD",,3.251256264
"SSD",,11.8448064
"SSD",,8.443235609
"SSD",,0.4867114559
"SSD",,3.883142459
"SSD",,13.9403249
"SSD",,0.03729506535
"SSD",,0.275905788
"SSD",,78.97760647
"SSD",,5.954333951
"SSD",,5.364551377
"SSD",,5.483888918
"SSD",,16.81002406
"SSD",,10.05411673
"SSD",,18.29704707
"SSD",,15.51857872
"SSD",,12.98336382
"SSD",,6.282438847
"SSD",,10.37293088
"SSD",,51.96262732
"SSD",,96.53895912
"SSD",,16.61879482
"SSD",,5.669263691
"SSD",,0
"SSD",,0.9954838128
"SSD",,0
"SSD",,60.4982923
"SSD",,15.82771586
"SSD",,4.856767531
"SSD",,4.588711937
"SSD",,15.71425513
"SSD",,45.97598459
"SSD",,20.0169094
"SSF",,42711.14788
"SSF",,246887.0399
"SSF",,26485.88715
"SSF",,23.06435009
"SSF",,24082.33113
"SSF",,104.9921989
"SSF",,11.04817345
"SSF",,12257.57683
"SSF",,514.489135
"SSF",,42.88710495
"SSF",,282.3263289
"SSF",,1193.52818
"SSF",,988.9513556
"SSF",,191.859736
"SSF",,36646.23954
"SSF",,0
"SSF",,212.6923251
"SSF",,361.3041463
"SSF",,1287.502174
"SSF",,161.7039652
"SSF",,44.31152812
"SSF",,4.067291592
"SSF",,518.8098226
"SSF",,418.2118464
"SSF",,18.2724888
"SSF",,246.8017761
"SSF",,95252.26583
"SSF",,3311.654803
"SSF",,525.3155695
"SSF",,861.1160203
"SSF",,2216.343106
"SSF",,922.714197
"SSF",,1530.646808
"SSF",,2942.917664
"SSF",,1444.640733
"SSF",,165.9605149
"SSF",,1670.417493
"SSF",,16356.70609
"SSF",,19882.4107
"SSF",,513.3155785
"SSF",,
"SSF",,2692.518985
"SSF",,742.712033
"SSF",,573.850222
"SSF",,148.5767533
"SSF",,258.8043385
"SSF",,848.0880715
"SSF",,626.2785788
"SSF",,81.83713765
"SSF",,2460.30596
"SSF",,
"SSF",,307.0255171
"SSF",,314.379278
"SSF",,1535.192325
"SSF",,519.2556113
"SSF",,142.7591938
"SSF",,1053.670916
"SSF",,1787.205275
"SSF",,278.8052996
"SSF",,2506.493469
"SSF",,62.28436343
"SSF",,2275.7167
"SSF",,13988.15619
"SSF",,20487.33356
"SSF",,6667.803036
"SSF",,2042.124093
"SSF",,102.294299
"SSF",,343.3646336
"SSF",,30.94261529
"SSF",,641.7791525
"SSF",,675.7127727
"SSF",,2514.053942
"SSF",,43.10009808
"SSF",,7114.571229
"SSF",,231.9517034
"SSF",,755.8407431
"SSF",,17658.67953
"SSF",,544.0235643
"SSF",,1496.423932
"SSF",,96.22500397
"SSF",,435.1844642
"SSF",,247.9798109
"SSF",,1080.470029
"SSF",,804.9599671
"SSF",,1261.597846
"SSF",,180.9566796
"SSF",,58.12477716
"SSF",,3311.895575
"SSF",,316.7669156
"SSF",,35.46006002
"SSF",,1135.734049
"SSF",,488.0925058
"SSF",,305.9968793
"SSF",,8.470452442
"SSF",,7404.056538
"SSF",,63.30329674
"SSF",,10961.36535
"SSF",,1725.795409
"SSF",,363.1918732
"SSF",,6179.594967
"SSF",,1530.126837
"SSF",,104.7478886
"SSF",,1335.792559
"SSF",,2073.770305
"SSF",,12.58600341
"SSF",,34.44518414
"SSF",,19436.62672
"SSF",,1089.070679
"SSF",,986.4070255
"SSF",,1000.390259
"SSF",,2071.115656
"SSF",,1493.57246
"SSF",,1789.927896
"SSF",,2036.04405
"SSF",,1477.763561
"SSF",,1153.225201
"SSF",,1265.384004
"SSF",,8460.637999
"SSF",,8916.530197
"SSF",,273.8918699
"SSF",,447.1589711
"SSF",,1230.55942
"SSF",,166.8440775
"SSF",,0
"SSF",,1488.417902
"SSF",,2210.764054
"SSF",,2642.239058
"SSF",,511.4639275
"SSF",,2581.212375
"SSF",,4908.07774
"SSF",,3052.224647
"STP",,1.838584475
"STP",,0.05070635324
"STP",,0.9171613008
"STP",,0.002356766752
"STP",,6.636368278
"STP",,0.000742617584
"STP",,0.0000215
"STP",,0.8356551095
"STP",,0.5638224283
"STP",,0.0007192532904
"STP",,0.01928997699
"STP",,0.294282882
"STP",,0.009856703514
"STP",,0.02641059938
"STP",,1.695429196
"STP",,0
"STP",,0
"STP",,0
"STP",,0.01661090851
"STP",,0.01592819119
"STP",,0.0007879717272
"STP",,0.0008120140024
"STP",,0.08840859418
"STP",,0.05955382424
"STP",,0.002568487273
"STP",,0.2893774778
"STP",,5.855207378
"STP",,0.2093894558
"STP",,0.05164492137
"STP",,0.08918750267
"STP",,0.1611358007
"STP",,0.08275251414
"STP",,0.1214571199
"STP",,0.6851156101
"STP",,0.167788207
"STP",,0.01140247522
"STP",,0.9312957193
"STP",,3.609684955
"STP",,5.828989869
"STP",,0.168860677
"STP",,
"STP",,0.6244509329
"STP",,0.05884838109
"STP",,0.03206950703
"STP",,0.01490765606
"STP",,0.1134413173
"STP",,0.1796003011
"STP",,0.04375408109
"STP",,0.007963467987
"STP",,0.9727023449
"STP",,
"STP",,0.05583730896
"STP",,0.07550870594
"STP",,0.1182980966
"STP",,0.00842637889
"STP",,0.03158067837
"STP",,0.01383335285
"STP",,0.5623783068
"STP",,0.04210477119
"STP",,0.5728766839
"STP",,0.01036051425
"STP",,0.648748331
"STP",,3.751655754
"STP",,6.553518228
"STP",,0.7301981991
"STP",,0.4951501415
"STP",,0.009254913326
"STP",,0.0651967363
"STP",,0.001194153688
"STP",,0.1376954037
"STP",,0.1639180187
"STP",,1.103690481
"STP",,0.0202313111
"STP",,2.50906058
"STP",,0.07115214774
"STP",,0.5581761707
"STP",,3.582779415
"STP",,0.02926763497
"STP",,0.1285686526
"STP",,0.002641276366
"STP",,0.05522383926
"STP",,0.03515796341
"STP",,0.07965665506
"STP",,0.1423705844
"STP",,0.08569718841
"STP",,0.04954130773
"STP",,0.01157347037
"STP",,0.6086390511
"STP",,0.05480834014
"STP",,0.04293754054
"STP",,0.5681631271
"STP",,0.02445017925
"STP",,0.03255331678
"STP",,0.002674247631
"STP",,0.5999869224
"STP",,0.0001344551563
"STP",,6.259545339
"STP",,0.8963859326
"STP",,0.08914264783
"STP",,1.795264793
"STP",,0.5321520156
"STP",,0.01281686752
"STP",,0.4704834008
"STP",,0.4031226575
"STP",,0.0004144907086
"STP",,0.003656395573
"STP",,1.608574379
"STP",,0.2529520395
"STP",,0.2697262998
"STP",,0.1972431485
"STP",,0.05306939805
"STP",,0.04407498881
"STP",,0.1423571009
"STP",,0.2882268566
"STP",,0.007768200384
"STP",,0.3959617838
"STP",,0.1489029968
"STP",,0.5491394965
"STP",,1.803047049
"STP",,0
"STP",,0.006383131069
"STP",,0
"STP",,0.006175839372
"STP",,0
"STP",,0
"STP",,0.4254024838
"STP",,0.2517817185
"STP",,0.1345492505
"STP",,0.2544801276
"STP",,1.283441808
"STP",,1.852290871
"SUR",,1.048563411
"SUR",,30.05501404
"SUR",,1.691979847
"SUR",,0.005961994704
"SUR",,4.976165878
"SUR",,0.00431141859
"SUR",,0.0000401
"SUR",,0.5176977711
"SUR",,0.6912723311
"SUR",,0.00136220828
"SUR",,0.01504911234
"SUR",,0.04024529694
"SUR",,0
"SUR",,0.03780525695
"SUR",,0.1043488668
"SUR",,0.001651478012
"SUR",,0.01461781664
"SUR",,0
"SUR",,0.1610764362
"SUR",,0
"SUR",,0.0008327039225
"SUR",,1.021080531
"SUR",,0.01028406945
"SUR",,0.001115358033
"SUR",,0.003924175842
"SUR",,0.1193728522
"SUR",,10.56648356
"SUR",,0.6255157498
"SUR",,0.1075392612
"SUR",,0.2612953493
"SUR",,0.1213794514
"SUR",,0.8149830737
"SUR",,0.1722199953
"SUR",,1.78906821
"SUR",,0.5616239076
"SUR",,0.06318471881
"SUR",,2.923975305
"SUR",,12.52977592
"SUR",,16.03641959
"SUR",,1.046672182
"SUR",,
"SUR",,3.624570447
"SUR",,0.271060065
"SUR",,0.4096195013
"SUR",,0.1031150286
"SUR",,0.2814128898
"SUR",,1.316620504
"SUR",,0.2546711914
"SUR",,0.1078824574
"SUR",,3.76309521
"SUR",,
"SUR",,0.6458426515
"SUR",,0.1475840703
"SUR",,2.867543808
"SUR",,0.3138021801
"SUR",,0.1736808838
"SUR",,0.4780117854
"SUR",,2.431677101
"SUR",,0.2620532044
"SUR",,2.889953074
"SUR",,0.1886844388
"SUR",,1.582715802
"SUR",,11.67423797
"SUR",,17.11939647
"SUR",,3.77999692
"SUR",,1.960296978
"SUR",,0.1571765767
"SUR",,0.1624663734
"SUR",,0.0064490321
"SUR",,0.487167094
"SUR",,0.7884786186
"SUR",,1.52100758
"SUR",,0.06094445652
"SUR",,1.92616222
"SUR",,0.5378297814
"SUR",,1.125826572
"SUR",,5.772131961
"SUR",,0.3483341468
"SUR",,1.559674354
"SUR",,0.3172834993
"SUR",,0.4391413836
"SUR",,0.06753162246
"SUR",,0.7829150309
"SUR",,0.5000127107
"SUR",,0.9678584247
"SUR",,0.1608921718
"SUR",,0.06836770954
"SUR",,3.794306482
"SUR",,0.1471540339
"SUR",,0.1841105814
"SUR",,0.7054977331
"SUR",,0.7241450729
"SUR",,0.4369392825
"SUR",,0.00149780189
"SUR",,8.76321395
"SUR",,0.05556688751
"SUR",,16.62114905
"SUR",,2.504246902
"SUR",,0.1941164297
"SUR",,2.188762462
"SUR",,3.521744925
"SUR",,0.0276582863
"SUR",,4.462110798
"SUR",,2.109922851
"SUR",,0.5739800182
"SUR",,0.070302797
"SUR",,12.44456027
"SUR",,0.7740709685
"SUR",,0.2924267947
"SUR",,1.756076022
"SUR",,1.685716133
"SUR",,0.2383296947
"SUR",,0.7500115396
"SUR",,3.135319591
"SUR",,0.2735721546
"SUR",,0.8976889378
"SUR",,0.3781763926
"SUR",,20.0627666
"SUR",,8.781327241
"SUR",,0
"SUR",,0.0149647077
"SUR",,0
"SUR",,0.01561668597
"SUR",,0.009414622934
"SUR",,0
"SUR",,0.01452902334
"SUR",,0.01689965611
"SUR",,1.263914275
"SUR",,0.9509461923
"SUR",,3.137294866
"SUR",,2.413133437
"SVK",,0.7757007178
"SVK",,0.6832665358
"SVK",,0.2467118166
"SVK",,0.01293954472
"SVK",,26.72898455
"SVK",,0.02826497567
"SVK",,0.0006139213211
"SVK",,1.543007723
"SVK",,1.184462608
"SVK",,0.006032539969
"SVK",,0.06908064341
"SVK",,0.133666358
"SVK",,0.005340849021
"SVK",,0.05860021787
"SVK",,0
"SVK",,0
"SVK",,0
"SVK",,0
"SVK",,0
"SVK",,0.003128246132
"SVK",,0.01642159266
"SVK",,0
"SVK",,0
"SVK",,0.000638028986
"SVK",,0
"SVK",,0.007584827315
"SVK",,2.923566371
"SVK",,0.1393275089
"SVK",,0.09555453172
"SVK",,0.6389863903
"SVK",,0.1739946879
"SVK",,0.6116591576
"SVK",,1.652013616
"SVK",,18.46487574
"SVK",,5.562889112
"SVK",,0.7196619126
"SVK",,30.15955251
"SVK",,83.89158041
"SVK",,50.56970399
"SVK",,9.901352666
"SVK",,
"SVK",,40.14500451
"SVK",,3.89880795
"SVK",,0.6932626876
"SVK",,2.13616653
"SVK",,5.608049746
"SVK",,12.76001537
"SVK",,11.95182603
"SVK",,0.4690413065
"SVK",,30.81245025
"SVK",,
"SVK",,5.883640462
"SVK",,1.508853706
"SVK",,25.15844372
"SVK",,1.316154635
"SVK",,0.6778299226
"SVK",,3.883040667
"SVK",,11.15348493
"SVK",,2.619469314
"SVK",,17.00657506
"SVK",,0.312636295
"SVK",,2.944952191
"SVK",,54.2943195
"SVK",,41.24843557
"SVK",,5.632472492
"SVK",,10.15120226
"SVK",,0.4722042124
"SVK",,3.817403825
"SVK",,0.08316543442
"SVK",,1.36408954
"SVK",,3.505500826
"SVK",,6.665608481
"SVK",,0.02209812247
"SVK",,2.243661943
"SVK",,2.818922373
"SVK",,0.9813972168
"SVK",,82.39375001
"SVK",,0.313871029
"SVK",,3.913715874
"SVK",,0.4386312508
"SVK",,2.534157961
"SVK",,0.8892936503
"SVK",,1.603736395
"SVK",,7.75858094
"SVK",,3.360978496
"SVK",,1.739928244
"SVK",,0.2643396105
"SVK",,11.48149252
"SVK",,6.187490819
"SVK",,0.6446892911
"SVK",,4.655048582
"SVK",,15.06115409
"SVK",,3.058703652
"SVK",,0.02627025288
"SVK",,8.797037808
"SVK",,0.002224288313
"SVK",,11.67600088
"SVK",,3.97624582
"SVK",,0.2948375553
"SVK",,0.4532171685
"SVK",,4.60916777
"SVK",,0.2040760603
"SVK",,4.109614959
"SVK",,7.032271627
"SVK",,0.02431055834
"SVK",,0.02461364114
"SVK",,44.18014696
"SVK",,6.355421288
"SVK",,13.20889461
"SVK",,6.390371682
"SVK",,2.919346818
"SVK",,2.241712788
"SVK",,2.919626226
"SVK",,1.895567992
"SVK",,0.1965998276
"SVK",,7.912133447
"SVK",,1.829503346
"SVK",,44.74239159
"SVK",,16.39890147
"SVK",,0
"SVK",,4.1872215
"SVK",,0
"SVK",,0.1332550449
"SVK",,0
"SVK",,0
"SVK",,0.0005301674367
"SVK",,0.1086179945
"SVK",,0.3555906658
"SVK",,4.419554775
"SVK",,21.91091492
"SVK",,12.1648808
"SVN",,0.2401478999
"SVN",,0.1563507833
"SVN",,0.05187343469
"SVN",,0.002876369443
"SVN",,2.16013618
"SVN",,0.003237700112
"SVN",,0.000237866448
"SVN",,0.3200513394
"SVN",,0.3113939861
"SVN",,0.0007682278052
"SVN",,0.0004904854332
"SVN",,0.000493089235
"SVN",,0.0006041253963
"SVN",,0.001215762431
"SVN",,0
"SVN",,0
"SVN",,0.02120806692
"SVN",,0
"SVN",,0
"SVN",,0.0006034063917
"SVN",,0.003250293754
"SVN",,0
"SVN",,0
"SVN",,0.0003131981925
"SVN",,0
"SVN",,0.00147139644
"SVN",,1.199991375
"SVN",,0.02235784074
"SVN",,0.02234730032
"SVN",,0.04464186268
"SVN",,0.04192324656
"SVN",,0.2387071226
"SVN",,0.4488757027
"SVN",,5.295256421
"SVN",,1.979648777
"SVN",,0.2461512118
"SVN",,13.97191602
"SVN",,28.80059434
"SVN",,7.872433413
"SVN",,1.722385215
"SVN",,
"SVN",,9.084659932
"SVN",,0.7688639777
"SVN",,0.1857646038
"SVN",,0.504740343
"SVN",,1.235782337
"SVN",,3.981424631
"SVN",,5.33199784
"SVN",,0.2042300881
"SVN",,9.958904545
"SVN",,
"SVN",,1.348875358
"SVN",,0.5289287936
"SVN",,6.25918309
"SVN",,0.3387853441
"SVN",,0.5983593778
"SVN",,0.7695070575
"SVN",,3.404219774
"SVN",,1.16379893
"SVN",,4.282787302
"SVN",,0.1164007172
"SVN",,0.824364215
"SVN",,4.769310887
"SVN",,7.422072957
"SVN",,0.9436738522
"SVN",,1.304807548
"SVN",,0.1121680439
"SVN",,0.9189166934
"SVN",,0.03321013475
"SVN",,0.1859586679
"SVN",,0.7733240673
"SVN",,0.7903834544
"SVN",,0.003668975769
"SVN",,0.4831675746
"SVN",,0.3541437429
"SVN",,0.099387192
"SVN",,14.39699506
"SVN",,0.007338420856
"SVN",,0.4057980347
"SVN",,0.05103534808
"SVN",,0.3965711942
"SVN",,0.3828510538
"SVN",,0.2111850121
"SVN",,0.8589203722
"SVN",,0.2612301233
"SVN",,0.6242054439
"SVN",,0.09045163697
"SVN",,1.995475418
"SVN",,2.907803832
"SVN",,0.05883438286
"SVN",,2.567028195
"SVN",,4.611911401
"SVN",,2.310118085
"SVN",,0.00816305792
"SVN",,1.097399132
"SVN",,0.0005081918022
"SVN",,1.270976846
"SVN",,0.5220071582
"SVN",,0.05492639286
"SVN",,0.1100803514
"SVN",,1.979283482
"SVN",,0.2121527998
"SVN",,2.003935124
"SVN",,2.649840794
"SVN",,0.002052483151
"SVN",,0.005971890245
"SVN",,10.1435327
"SVN",,0.6608093943
"SVN",,2.782735503
"SVN",,0.7521044188
"SVN",,0.2262630181
"SVN",,0.3353317857
"SVN",,0.5295992635
"SVN",,2.038513301
"SVN",,0.06198455411
"SVN",,0.942979751
"SVN",,0.06632375745
"SVN",,21.20465847
"SVN",,3.290835666
"SVN",,0
"SVN",,0.3320737309
"SVN",,0
"SVN",,0.04453524608
"SVN",,0
"SVN",,0
"SVN",,0.0004392275186
"SVN",,0.0001660011804
"SVN",,0.09107111627
"SVN",,0.6320863639
"SVN",,5.385838918
"SVN",,1.6642059
"SWE",,0.4249841956
"SWE",,3.558498855
"SWE",,1.476572978
"SWE",,0.01857590335
"SWE",,8.603924084
"SWE",,0.06801444833
"SWE",,0.0003922955542
"SWE",,1.056519017
"SWE",,0.7883802484
"SWE",,0.002730066992
"SWE",,0.002067664696
"SWE",,0.001274400231
"SWE",,0.002235237577
"SWE",,0.1279617707
"SWE",,0
"SWE",,0
"SWE",,0
"SWE",,0
"SWE",,0
"SWE",,0
"SWE",,0.003486736615
"SWE",,0
"SWE",,0
"SWE",,0.0009823225796
"SWE",,0
"SWE",,0.01015228335
"SWE",,2.987955442
"SWE",,0.3931144241
"SWE",,0.1364258254
"SWE",,0.3024769989
"SWE",,0.2165968254
"SWE",,2.182216116
"SWE",,2.552942596
"SWE",,10.69718893
"SWE",,5.695934255
"SWE",,0.5454475519
"SWE",,39.95306703
"SWE",,122.7153231
"SWE",,28.7739202
"SWE",,4.22845731
"SWE",,
"SWE",,41.94001993
"SWE",,2.906902639
"SWE",,0.4711722175
"SWE",,0.8698466502
"SWE",,5.496585737
"SWE",,15.84655037
"SWE",,25.05360233
"SWE",,1.087528258
"SWE",,29.88468315
"SWE",,
"SWE",,5.842221629
"SWE",,2.434261278
"SWE",,32.8826888
"SWE",,1.441734042
"SWE",,1.051955585
"SWE",,2.745124979
"SWE",,9.77312692
"SWE",,3.851435064
"SWE",,18.88646799
"SWE",,1.207685589
"SWE",,0.9357408271
"SWE",,26.24747372
"SWE",,27.27549177
"SWE",,1.438601642
"SWE",,10.48725001
"SWE",,0.3747844013
"SWE",,4.302547234
"SWE",,0.2366556586
"SWE",,1.408488657
"SWE",,1.780583074
"SWE",,5.836119671
"SWE",,0.1685594096
"SWE",,4.241603292
"SWE",,3.18287121
"SWE",,0.6658754329
"SWE",,16.90167462
"SWE",,0.1576041253
"SWE",,1.957528758
"SWE",,0.2035555627
"SWE",,0.9513579035
"SWE",,0.755380516
"SWE",,0.9183643405
"SWE",,2.56604697
"SWE",,1.63805819
"SWE",,2.468810334
"SWE",,0.4297646937
"SWE",,12.47005631
"SWE",,8.204958533
"SWE",,3.292106435
"SWE",,5.767174033
"SWE",,9.578195562
"SWE",,43.09532643
"SWE",,1.099961043
"SWE",,14.34708861
"SWE",,0.004126177677
"SWE",,5.231974323
"SWE",,1.935993602
"SWE",,0.4814351759
"SWE",,0.8610364987
"SWE",,6.311763522
"SWE",,0.7806135311
"SWE",,5.712414238
"SWE",,18.26502649
"SWE",,0.006844511022
"SWE",,0.01159788244
"SWE",,31.38864415
"SWE",,2.127978026
"SWE",,5.531785437
"SWE",,4.071119191
"SWE",,4.380861041
"SWE",,4.240898576
"SWE",,1.41842891
"SWE",,1.760906667
"SWE",,0.4359483435
"SWE",,2.534269385
"SWE",,1.309844708
"SWE",,181.9253959
"SWE",,17.20538692
"SWE",,0
"SWE",,3.309807717
"SWE",,0
"SWE",,0.2070971597
"SWE",,0
"SWE",,0
"SWE",,0.0008187087137
"SWE",,0.001073703163
"SWE",,1.001181874
"SWE",,1.708232473
"SWE",,30.60537187
"SWE",,7.410260385
"SWZ",,57.66445381
"SWZ",,1198.279814
"SWZ",,30.82193386
"SWZ",,0.02907958646
"SWZ",,46.08190451
"SWZ",,0.4397376895
"SWZ",,0.02461685001
"SWZ",,9.232378837
"SWZ",,0.6241861021
"SWZ",,0.006245190998
"SWZ",,0.2131993693
"SWZ",,0.05481437784
"SWZ",,0.08971142852
"SWZ",,0.1999533274
"SWZ",,1.340642997
"SWZ",,0
"SWZ",,0
"SWZ",,0
"SWZ",,0.671546953
"SWZ",,0.3224354309
"SWZ",,0.02334412026
"SWZ",,0.001509061186
"SWZ",,0
"SWZ",,0.0284024406
"SWZ",,0.008277918045
"SWZ",,0.03479620557
"SWZ",,25.26941796
"SWZ",,2.59673717
"SWZ",,0.1984420473
"SWZ",,0.7402642087
"SWZ",,0.6292541825
"SWZ",,1.770583464
"SWZ",,2.384770833
"SWZ",,2.541020963
"SWZ",,3.140993824
"SWZ",,0.2940466127
"SWZ",,3.129087153
"SWZ",,19.52007966
"SWZ",,30.56789712
"SWZ",,0.7806511136
"SWZ",,
"SWZ",,4.001767894
"SWZ",,0.9783579327
"SWZ",,0.3360973042
"SWZ",,0.1867708466
"SWZ",,0.2775362916
"SWZ",,1.464962736
"SWZ",,0.9101069317
"SWZ",,0.1059272345
"SWZ",,4.877418152
"SWZ",,
"SWZ",,0.4822409886
"SWZ",,0.5822885656
"SWZ",,1.891133678
"SWZ",,0.288971877
"SWZ",,0.1122713095
"SWZ",,0.6001399866
"SWZ",,3.985926055
"SWZ",,0.5400445847
"SWZ",,3.150508433
"SWZ",,0.1953321374
"SWZ",,3.867267848
"SWZ",,14.85553773
"SWZ",,18.25234639
"SWZ",,9.187400274
"SWZ",,2.918030318
"SWZ",,0.1273782511
"SWZ",,0.5164086308
"SWZ",,0.05686490305
"SWZ",,1.117335878
"SWZ",,0.8408384017
"SWZ",,2.500791668
"SWZ",,0.05842154448
"SWZ",,9.728690865
"SWZ",,0.395087089
"SWZ",,0.8191495904
"SWZ",,18.77004492
"SWZ",,0.7455199318
"SWZ",,3.524407091
"SWZ",,0.2434444033
"SWZ",,0.3928743825
"SWZ",,0.2979133393
"SWZ",,1.914300401
"SWZ",,0.455650695
"SWZ",,2.233979854
"SWZ",,0.2125508572
"SWZ",,0.07594733418
"SWZ",,4.096211584
"SWZ",,0.2189312758
"SWZ",,0.05836043226
"SWZ",,1.153675316
"SWZ",,0.6737088429
"SWZ",,0.4515703365
"SWZ",,0.01523556316
"SWZ",,16.22894586
"SWZ",,0.03644566075
"SWZ",,15.97908458
"SWZ",,2.474986009
"SWZ",,0.7233358753
"SWZ",,1.438538643
"SWZ",,7.663754544
"SWZ",,0.3471082472
"SWZ",,2.086049699
"SWZ",,2.01708207
"SWZ",,0.08454410369
"SWZ",,0.07285848163
"SWZ",,41.1025248
"SWZ",,0.9790938518
"SWZ",,1.095403194
"SWZ",,2.143771653
"SWZ",,6.674388338
"SWZ",,2.29339912
"SWZ",,3.985905149
"SWZ",,2.224129192
"SWZ",,1.722686872
"SWZ",,1.695341768
"SWZ",,1.925684507
"SWZ",,19.59210611
"SWZ",,22.82851478
"SWZ",,0
"SWZ",,0.6154761948
"SWZ",,0
"SWZ",,0.03364195448
"SWZ",,0
"SWZ",,0
"SWZ",,0.0604014655
"SWZ",,0.477823306
"SWZ",,0.6901477251
"SWZ",,3.819874531
"SWZ",,4.878259789
"SWZ",,2.257653438
"SYC",,0.1464202691
"SYC",,1.36917279
"SYC",,0.1321412121
"SYC",,0.000626994762
"SYC",,2.002326524
"SYC",,0.001218868214
"SYC",,0.0001390440736
"SYC",,0.1906680776
"SYC",,0.05385106991
"SYC",,0.0002972562368
"SYC",,0.005592348624
"SYC",,0.003427638037
"SYC",,0.005676809797
"SYC",,0.003657439845
"SYC",,0
"SYC",,0
"SYC",,0
"SYC",,0
"SYC",,0
"SYC",,0
"SYC",,0.0001166445333
"SYC",,0.00423705901
"SYC",,0
"SYC",,0.0001276079706
"SYC",,0.0003825699767
"SYC",,0.008556775449
"SYC",,0.8245357825
"SYC",,0.02963023909
"SYC",,0.005004152103
"SYC",,0.04525347152
"SYC",,0.01156913824
"SYC",,0.1896907604
