"year","welfare","region"
2006,10.4845,"World"
2006,10.641968,"World"
2006,10.856879,"World"
2006,11.073167,"World"
2006,11.299004,"World"
2006,11.467,"World"
2006,11.639998,"World"
2006,11.871783,"World"
2006,12.114676,"World"
2006,12.355292,"World"
2006,12.599191,"World"
2006,12.857899,"World"
2006,13.114239,"World"
2006,13.375793,"World"
2006,13.713176,"World"
2006,14.066739,"World"
2006,14.344806,"World"
2006,14.63348,"World"
2006,14.925733,"World"
2006,15.299383,"World"
2006,15.689729,"World"
2006,16.079857,"World"
2006,16.489603,"World"
2006,16.904619,"World"
2006,17.324339,"World"
2006,17.678925,"World"
2006,18.113878,"World"
2006,18.581667,"World"
2006,19.042265,"World"
2006,19.626537,"World"
2006,20.125896,"World"
2006,20.628754,"World"
2006,21.24733,"World"
2006,21.788378,"World"
2006,22.328619,"World"
2006,22.889013,"World"
2006,23.466084,"World"
2006,24.195278,"World"
2006,24.789734,"World"
2006,25.421291,"World"
2006,26.065466,"World"
2006,26.727133,"World"
2006,27.391954,"World"
2006,28.066545,"World"
2006,28.793436,"World"
2006,29.512686,"World"
2006,30.248255,"World"
2006,31.00613,"World"
2006,31.96283,"World"
2006,32.75135,"World"
2006,33.420834,"World"
2006,34.256512,"World"
2006,35.139038,"World"
2006,36.016758,"World"
2006,36.919598,"World"
2006,37.845116,"World"
2006,38.795807,"World"
2006,39.784714,"World"
2006,40.756046,"World"
2006,41.81004,"World"
2006,43.077671,"World"
2006,44.169235,"World"
2006,45.265369,"World"
2006,46.641041,"World"
2006,47.804916,"World"
2006,49.022114,"World"
2006,50.463577,"World"
2006,52.012493,"World"
2006,53.837376,"World"
2006,55.766209,"World"
2006,57.490486,"World"
2006,59.514004,"World"
2006,61.926777,"World"
2006,64.14547,"World"
2006,66.660324,"World"
2006,69.743141,"World"
2006,72.96257,"World"
2006,76.706261,"World"
2006,81.075783,"World"
2006,86.00296,"World"
2006,92.162529,"World"
2006,100.25015,"World"
2006,110.64037,"World"
2006,125.56886,"World"
2006,152.46278,"World"
2006,259.08197,"World"
2007,0.25,"World"
2007,0.36364514,"World"
2007,0.47111294,"World"
2007,0.55122232,"World"
2007,0.62089145,"World"
2007,0.69025052,"World"
2007,0.73996317,"World"
2007,0.79133713,"World"
2007,0.84029347,"World"
2007,0.88026714,"World"
2007,0.90999997,"World"
2007,0.94036257,"World"
2007,0.97000003,"World"
2007,1.0004411,"World"
2007,1.03,"World"
2007,1.05,"World"
2007,1.0805315,"World"
2007,1.11,"World"
2007,1.13,"World"
2007,1.15,"World"
2007,1.17,"World"
2007,1.1900001,"World"
2007,1.21,"World"
2007,1.23,"World"
2007,1.25,"World"
2007,1.27,"World"
2007,1.29,"World"
2007,1.3099999,"World"
2007,1.33,"World"
2007,1.35,"World"
2007,1.37,"World"
2007,1.39,"World"
2007,1.41,"World"
2007,1.4300001,"World"
2007,1.45,"World"
2007,1.47,"World"
2007,1.49,"World"
2007,1.51,"World"
2007,1.53,"World"
2007,1.55,"World"
2007,1.5699999,"World"
2007,1.59,"World"
2007,1.61,"World"
2007,1.63,"World"
2007,1.65,"World"
2007,1.67,"World"
2007,1.6900001,"World"
2007,1.71,"World"
2007,1.73,"World"
2007,1.75,"World"
2007,1.77,"World"
2007,1.79,"World"
2007,1.8099999,"World"
2007,1.83,"World"
2007,1.85,"World"
2007,1.87,"World"
2007,1.89,"World"
2007,1.91,"World"
2007,1.9300001,"World"
2007,1.95,"World"
2007,1.97,"World"
2007,1.99,"World"
2007,2.01,"World"
2007,2.03,"World"
2007,2.0504999,"World"
2007,2.0710001,"World"
2007,2.0915,"World"
2007,2.1125,"World"
2007,2.1335001,"World"
2007,2.155,"World"
2007,2.1764998,"World"
2007,2.198,"World"
2007,2.22,"World"
2007,2.2424998,"World"
2007,2.2649999,"World"
2007,2.2874999,"World"
2007,2.3105001,"World"
2007,2.3334999,"World"
2007,2.3569999,"World"
2007,2.3804998,"World"
2007,2.4039998,"World"
2007,2.428,"World"
2007,2.4524999,"World"
2007,2.477,"World"
2007,2.5015001,"World"
2007,2.5265,"World"
2007,2.552,"World"
2007,2.5780001,"World"
2007,2.6034999,"World"
2007,2.6294999,"World"
2007,2.6559999,"World"
2007,2.6824999,"World"
2007,2.7095001,"World"
2007,2.7365,"World"
2007,2.7635,"World"
2007,2.7909999,"World"
2007,2.819,"World"
2007,2.8474998,"World"
2007,2.8759999,"World"
2007,2.9045,"World"
2007,2.9334998,"World"
2007,2.9629998,"World"
2007,2.993,"World"
2007,3.023,"World"
2007,3.053,"World"
2007,3.0834999,"World"
2007,3.1145,"World"
2007,3.1455002,"World"
2007,3.177,"World"
2007,3.2084999,"World"
2007,3.2405,"World"
2007,3.273,"World"
2007,3.3055,"World"
2007,3.3385,"World"
2007,3.372,"World"
2007,3.4060001,"World"
2007,3.4400001,"World"
2007,3.4745002,"World"
2007,3.5095,"World"
2007,3.5444999,"World"
2007,3.5795,"World"
2007,3.6149998,"World"
2007,3.6515,"World"
2007,3.6880002,"World"
2007,3.7245002,"World"
2007,3.7620001,"World"
2007,3.8,"World"
2007,3.8380001,"World"
2007,3.8759999,"World"
2007,3.9145,"World"
2007,3.954,"World"
2007,3.994,"World"
2007,4.0339999,"World"
2007,4.0739999,"World"
2007,4.1145,"World"
2007,4.1555004,"World"
2007,4.197,"World"
2007,4.2390003,"World"
2007,4.2814999,"World"
2007,4.3245001,"World"
2007,4.368,"World"
2007,4.4115,"World"
2007,4.4555001,"World"
2007,4.5004997,"World"
2007,4.5454998,"World"
2007,4.5904999,"World"
2007,4.6364999,"World"
2007,4.6829996,"World"
2007,4.7294998,"World"
2007,4.777,"World"
2007,4.8249998,"World"
2007,4.8730001,"World"
2007,4.9215002,"World"
2007,4.9709997,"World"
2007,5.0209999,"World"
2007,5.0710001,"World"
2007,5.1215,"World"
2007,5.1729999,"World"
2007,5.2249999,"World"
2007,5.277,"World"
2007,5.3295002,"World"
2007,5.3829999,"World"
2007,5.4370003,"World"
2007,5.4910002,"World"
2007,5.546,"World"
2007,5.6015,"World"
2007,5.6575003,"World"
2007,5.7139997,"World"
2007,5.7709999,"World"
2007,5.829,"World"
2007,5.8870001,"World"
2007,5.9753261,"World"
2007,6.0655003,"World"
2007,6.1265001,"World"
2007,6.1875,"World"
2007,6.2490001,"World"
2007,6.3115001,"World"
2007,6.375,"World"
2007,6.4390001,"World"
2007,6.5361505,"World"
2007,6.6339998,"World"
2007,6.6999998,"World"
2007,6.7670002,"World"
2007,6.835,"World"
2007,6.9376869,"World"
2007,7.0419998,"World"
2007,7.1125002,"World"
2007,7.1834998,"World"
2007,7.2550001,"World"
2007,7.3651195,"World"
2007,7.4750004,"World"
2007,7.5495,"World"
2007,7.6634111,"World"
2007,7.7784996,"World"
2007,7.8559999,"World"
2007,7.973619,"World"
2007,8.0944996,"World"
2007,8.1754999,"World"
2007,8.2987347,"World"
2007,8.4230003,"World"
2007,8.5074997,"World"
2007,8.6354837,"World"
2007,8.7655001,"World"
2007,8.8530006,"World"
2007,8.9859591,"World"
2007,9.1210003,"World"
2007,9.258997,"World"
2007,9.3975,"World"
2007,9.5394545,"World"
2007,9.6819992,"World"
2007,9.8269997,"World"
2007,9.9755001,"World"
2007,10.126048,"World"
2007,10.278,"World"
2007,10.431439,"World"
2007,10.5895,"World"
2007,10.747206,"World"
2007,10.965989,"World"
2007,11.1295,"World"
2007,11.298215,"World"
2007,11.52358,"World"
2007,11.697001,"World"
2007,11.87024,"World"
2007,12.110901,"World"
2007,12.357034,"World"
2007,12.603052,"World"
2007,12.85734,"World"
2007,13.116567,"World"
2007,13.37946,"World"
2007,13.64146,"World"
2007,13.918299,"World"
2007,14.204237,"World"
2007,14.492247,"World"
2007,14.780343,"World"
2007,15.076419,"World"
2007,15.382666,"World"
2007,15.690803,"World"
2007,16.082335,"World"
2007,16.489346,"World"
2007,16.817039,"World"
2007,17.235916,"World"
2007,17.679047,"World"
2007,18.03904,"World"
2007,18.47323,"World"
2007,18.95141,"World"
2007,19.425865,"World"
2007,19.9249,"World"
2007,20.424107,"World"
2007,20.933693,"World"
2007,21.46224,"World"
2007,22.001534,"World"
2007,22.566883,"World"
2007,23.125418,"World"
2007,23.701778,"World"
2007,24.306503,"World"
2007,24.920439,"World"
2007,25.543409,"World"
2007,26.187803,"World"
2007,26.84021,"World"
2007,27.528145,"World"
2007,28.212263,"World"
2007,28.923988,"World"
2007,29.654476,"World"
2007,30.401308,"World"
2007,31.181637,"World"
2007,31.955198,"World"
2007,32.752838,"World"
2007,33.573566,"World"
2007,34.429352,"World"
2007,35.123657,"World"
2007,36.007309,"World"
2007,36.919357,"World"
2007,37.845379,"World"
2007,38.795185,"World"
2007,39.569485,"World"
2007,40.569977,"World"
2007,41.594662,"World"
2007,42.64035,"World"
2007,43.713894,"World"
2007,44.810833,"World"
2007,46.182106,"World"
2007,47.330605,"World"
2007,48.558365,"World"
2007,50.027748,"World"
2007,51.260582,"World"
2007,52.770245,"World"
2007,54.421219,"World"
2007,56.082035,"World"
2007,58.042755,"World"
2007,59.789242,"World"
2007,61.933861,"World"
2007,64.443909,"World"
2007,66.751137,"World"
2007,69.059792,"World"
2007,72.249168,"World"
2007,75.942802,"World"
2007,79.82196,"World"
2007,84.267365,"World"
2007,89.400719,"World"
2007,95.365189,"World"
2007,103.13614,"World"
2007,114.02679,"World"
2007,129.98654,"World"
2007,158.42181,"World"
2007,286.89185,"World"
2008,0.25,"World"
2008,0.3758539,"World"
2008,0.48075968,"World"
2008,0.56118631,"World"
2008,0.64141542,"World"
2008,0.70012027,"World"
2008,0.75037253,"World"
2008,0.80042911,"World"
2008,0.84035075,"World"
2008,0.88024461,"World"
2008,0.91980952,"World"
2008,0.94999999,"World"
2008,0.97986984,"World"
2008,1.01,"World"
2008,1.0406179,"World"
2008,1.0699999,"World"
2008,1.09,"World"
2008,1.11,"World"
2008,1.1400205,"World"
2008,1.17,"World"
2008,1.1900001,"World"
2008,1.21,"World"
2008,1.23,"World"
2008,1.25,"World"
2008,1.27,"World"
2008,1.29,"World"
2008,1.3099999,"World"
2008,1.33,"World"
2008,1.35,"World"
2008,1.37,"World"
2008,1.39,"World"
2008,1.41,"World"
2008,1.4300001,"World"
2008,1.45,"World"
2008,1.47,"World"
2008,1.49,"World"
2008,1.51,"World"
2008,1.53,"World"
2008,1.55,"World"
2008,1.5699999,"World"
2008,1.59,"World"
2008,1.61,"World"
2008,1.63,"World"
2008,1.65,"World"
2008,1.67,"World"
2008,1.6900001,"World"
2008,1.71,"World"
2008,1.73,"World"
2008,1.75,"World"
2008,1.77,"World"
2008,1.79,"World"
2008,1.8099999,"World"
2008,1.83,"World"
2008,1.85,"World"
2008,1.87,"World"
2008,1.89,"World"
2008,1.91,"World"
2008,1.9300001,"World"
2008,1.95,"World"
2008,1.97,"World"
2008,1.99,"World"
2008,2.01,"World"
2008,2.03,"World"
2008,2.0504999,"World"
2008,2.0710001,"World"
2008,2.0915,"World"
2008,2.1125,"World"
2008,2.1335001,"World"
2008,2.155,"World"
2008,2.1764998,"World"
2008,2.198,"World"
2008,2.22,"World"
2008,2.2424998,"World"
2008,2.2649999,"World"
2008,2.2874999,"World"
2008,2.3105001,"World"
2008,2.3334999,"World"
2008,2.3569999,"World"
2008,2.3804998,"World"
2008,2.4039998,"World"
2008,2.428,"World"
2008,2.4524999,"World"
2008,2.477,"World"
2008,2.5015001,"World"
2008,2.5265,"World"
2008,2.552,"World"
2008,2.5780001,"World"
2008,2.6034999,"World"
2008,2.6294999,"World"
2008,2.6559999,"World"
2008,2.6824999,"World"
2008,2.7095001,"World"
2008,2.7365,"World"
2008,2.7635,"World"
2008,2.7909999,"World"
2008,2.819,"World"
2008,2.8474998,"World"
2008,2.8759999,"World"
2008,2.9045,"World"
2008,2.9334998,"World"
2008,2.9629998,"World"
2008,2.993,"World"
2008,3.023,"World"
2008,3.053,"World"
2008,3.0834999,"World"
2008,3.1145,"World"
2008,3.1455002,"World"
2008,3.177,"World"
2008,3.2084999,"World"
2008,3.2405,"World"
2008,3.273,"World"
2008,3.3055,"World"
2008,3.3385,"World"
2008,3.372,"World"
2008,3.4060001,"World"
2008,3.4400001,"World"
2008,3.4745002,"World"
2008,3.5095,"World"
2008,3.5444999,"World"
2008,3.5795,"World"
2008,3.6149998,"World"
2008,3.6515,"World"
2008,3.6880002,"World"
2008,3.7245002,"World"
2008,3.7620001,"World"
2008,3.8,"World"
2008,3.8380001,"World"
2008,3.8759999,"World"
2008,3.9145,"World"
2008,3.954,"World"
2008,3.994,"World"
2008,4.0339999,"World"
2008,4.0739999,"World"
2008,4.1145,"World"
2008,4.1555004,"World"
2008,4.197,"World"
2008,4.2390003,"World"
2008,4.2814999,"World"
2008,4.3245001,"World"
2008,4.368,"World"
2008,4.4115,"World"
2008,4.4555001,"World"
2008,4.5004997,"World"
2008,4.5454998,"World"
2008,4.5904999,"World"
2008,4.6364999,"World"
2008,4.6829996,"World"
2008,4.7294998,"World"
2008,4.777,"World"
2008,4.8249998,"World"
2008,4.8730001,"World"
2008,4.9215002,"World"
2008,4.9709997,"World"
2008,5.0209999,"World"
2008,5.0710001,"World"
2008,5.1215,"World"
2008,5.1729999,"World"
2008,5.2249999,"World"
2008,5.277,"World"
2008,5.3295002,"World"
2008,5.3829999,"World"
2008,5.4370003,"World"
2008,5.4910002,"World"
2008,5.546,"World"
2008,5.6015,"World"
2008,5.6575003,"World"
2008,5.7139997,"World"
2008,5.799757,"World"
2008,5.8870001,"World"
2008,5.9460001,"World"
2008,6.0054998,"World"
2008,6.0655003,"World"
2008,6.1265001,"World"
2008,6.1875,"World"
2008,6.2490001,"World"
2008,6.3115001,"World"
2008,6.375,"World"
2008,6.4702177,"World"
2008,6.5679998,"World"
2008,6.6339998,"World"
2008,6.6999998,"World"
2008,6.7670002,"World"
2008,6.835,"World"
2008,6.9029999,"World"
2008,7.0073152,"World"
2008,7.1125002,"World"
2008,7.1834998,"World"
2008,7.2550001,"World"
2008,7.3642921,"World"
2008,7.4750004,"World"
2008,7.5495,"World"
2008,7.625,"World"
2008,7.7384701,"World"
2008,7.8559999,"World"
2008,7.9344997,"World"
2008,8.0139999,"World"
2008,8.1341915,"World"
2008,8.257,"World"
2008,8.3395004,"World"
2008,8.4655104,"World"
2008,8.5925007,"World"
2008,8.6785002,"World"
2008,8.7655001,"World"
2008,8.897521,"World"
2008,9.0310001,"World"
2008,9.1672554,"World"
2008,9.3045006,"World"
2008,9.3975,"World"
2008,9.5395718,"World"
2008,9.6819992,"World"
2008,9.8254995,"World"
2008,9.9755001,"World"
2008,10.12603,"World"
2008,10.278,"World"
2008,10.433309,"World"
2008,10.5895,"World"
2008,10.747576,"World"
2008,10.91,"World"
2008,11.075183,"World"
2008,11.241,"World"
2008,11.412613,"World"
2008,11.638877,"World"
2008,11.814,"World"
2008,11.993438,"World"
2008,12.23303,"World"
2008,12.417,"World"
2008,12.602873,"World"
2008,12.852662,"World"
2008,13.116353,"World"
2008,13.3125,"World"
2008,13.508652,"World"
2008,13.780792,"World"
2008,14.059608,"World"
2008,14.342133,"World"
2008,14.629357,"World"
2008,14.924543,"World"
2008,15.22808,"World"
2008,15.526687,"World"
2008,15.836908,"World"
2008,16.163387,"World"
2008,16.485317,"World"
2008,16.818289,"World"
2008,17.24453,"World"
2008,17.672926,"World"
2008,18.028999,"World"
2008,18.386812,"World"
2008,18.765934,"World"
2008,19.234377,"World"
2008,19.725012,"World"
2008,20.116972,"World"
2008,20.624409,"World"
2008,21.141813,"World"
2008,21.569752,"World"
2008,22.116928,"World"
2008,22.667559,"World"
2008,23.24271,"World"
2008,23.820372,"World"
2008,24.313221,"World"
2008,24.915154,"World"
2008,25.537191,"World"
2008,26.194386,"World"
2008,26.849932,"World"
2008,27.387184,"World"
2008,28.069252,"World"
2008,28.783417,"World"
2008,29.36739,"World"
2008,30.100891,"World"
2008,30.860355,"World"
2008,31.481812,"World"
2008,32.269161,"World"
2008,33.085373,"World"
2008,33.755016,"World"
2008,34.579556,"World"
2008,35.470654,"World"
2008,36.180401,"World"
2008,37.110756,"World"
2008,38.03442,"World"
2008,38.789093,"World"
2008,39.778393,"World"
2008,40.790707,"World"
2008,41.810478,"World"
2008,42.846684,"World"
2008,43.944473,"World"
2008,45.045006,"World"
2008,46.166805,"World"
2008,47.555794,"World"
2008,48.760002,"World"
2008,49.997265,"World"
2008,51.504711,"World"
2008,53.111355,"World"
2008,54.680534,"World"
2008,56.326366,"World"
2008,58.059929,"World"
2008,59.813084,"World"
2008,61.902088,"World"
2008,64.100075,"World"
2008,66.389481,"World"
2008,69.060959,"World"
2008,72.19088,"World"
2008,75.953995,"World"
2008,79.745277,"World"
2008,83.850838,"World"
2008,88.555168,"World"
2008,94.947662,"World"
2008,103.23057,"World"
2008,113.37,"World"
2008,128.91106,"World"
2008,157.14445,"World"
2008,285.04987,"World"
2009,0.25,"World"
2009,0.38511047,"World"
2009,0.4807477,"World"
2009,0.56131077,"World"
2009,0.63016635,"World"
2009,0.70053369,"World"
2009,0.75973743,"World"
2009,0.8005417,"World"
2009,0.85042423,"World"
2009,0.88999999,"World"
2009,0.92019343,"World"
2009,0.96035117,"World"
2009,0.99941587,"World"
2009,1.03,"World"
2009,1.05,"World"
2009,1.0797366,"World"
2009,1.11,"World"
2009,1.13,"World"
2009,1.15,"World"
2009,1.17,"World"
2009,1.1999112,"World"
2009,1.23,"World"
2009,1.25,"World"
2009,1.27,"World"
2009,1.29,"World"
2009,1.3099999,"World"
2009,1.33,"World"
2009,1.35,"World"
2009,1.37,"World"
2009,1.39,"World"
2009,1.41,"World"
2009,1.4300001,"World"
2009,1.45,"World"
2009,1.47,"World"
2009,1.49,"World"
2009,1.51,"World"
2009,1.53,"World"
2009,1.55,"World"
2009,1.5699999,"World"
2009,1.59,"World"
2009,1.61,"World"
2009,1.63,"World"
2009,1.65,"World"
2009,1.67,"World"
2009,1.6900001,"World"
2009,1.71,"World"
2009,1.73,"World"
2009,1.75,"World"
2009,1.77,"World"
2009,1.79,"World"
2009,1.8099999,"World"
2009,1.83,"World"
2009,1.85,"World"
2009,1.87,"World"
2009,1.89,"World"
2009,1.91,"World"
2009,1.9300001,"World"
2009,1.95,"World"
2009,1.97,"World"
2009,1.99,"World"
2009,2.01,"World"
2009,2.03,"World"
2009,2.0504999,"World"
2009,2.0710001,"World"
2009,2.0915,"World"
2009,2.1125,"World"
2009,2.1335001,"World"
2009,2.155,"World"
2009,2.1764998,"World"
2009,2.198,"World"
2009,2.22,"World"
2009,2.2424998,"World"
2009,2.2649999,"World"
2009,2.2874999,"World"
2009,2.3105001,"World"
2009,2.3334999,"World"
2009,2.3569999,"World"
2009,2.3804998,"World"
2009,2.4039998,"World"
2009,2.428,"World"
2009,2.4524999,"World"
2009,2.477,"World"
2009,2.5015001,"World"
2009,2.5265,"World"
2009,2.552,"World"
2009,2.5780001,"World"
2009,2.6034999,"World"
2009,2.6294999,"World"
2009,2.6559999,"World"
2009,2.6824999,"World"
2009,2.7095001,"World"
2009,2.7365,"World"
2009,2.7635,"World"
2009,2.7909999,"World"
2009,2.819,"World"
2009,2.8474998,"World"
2009,2.8759999,"World"
2009,2.9045,"World"
2009,2.9334998,"World"
2009,2.9629998,"World"
2009,2.993,"World"
2009,3.023,"World"
2009,3.053,"World"
2009,3.0834999,"World"
2009,3.1145,"World"
2009,3.1455002,"World"
2009,3.177,"World"
2009,3.2084999,"World"
2009,3.2405,"World"
2009,3.273,"World"
2009,3.3055,"World"
2009,3.3385,"World"
2009,3.372,"World"
2009,3.4060001,"World"
2009,3.4400001,"World"
2009,3.4745002,"World"
2009,3.5095,"World"
2009,3.5444999,"World"
2009,3.5795,"World"
2009,3.6149998,"World"
2009,3.6515,"World"
2009,3.6880002,"World"
2009,3.7245002,"World"
2009,3.7620001,"World"
2009,3.8,"World"
2009,3.8380001,"World"
2009,3.8759999,"World"
2009,3.9145,"World"
2009,3.954,"World"
2009,3.994,"World"
2009,4.0339999,"World"
2009,4.0739999,"World"
2009,4.1145,"World"
2009,4.1555004,"World"
2009,4.197,"World"
2009,4.2390003,"World"
2009,4.2814999,"World"
2009,4.3245001,"World"
2009,4.368,"World"
2009,4.4115,"World"
2009,4.4555001,"World"
2009,4.5004997,"World"
2009,4.5454998,"World"
2009,4.5904999,"World"
2009,4.6364999,"World"
2009,4.6829996,"World"
2009,4.7294998,"World"
2009,4.777,"World"
2009,4.8249998,"World"
2009,4.8730001,"World"
2009,4.9215002,"World"
2009,4.9709997,"World"
2009,5.0209999,"World"
2009,5.0710001,"World"
2009,5.1215,"World"
2009,5.1729999,"World"
2009,5.2249999,"World"
2009,5.277,"World"
2009,5.3295002,"World"
2009,5.3829999,"World"
2009,5.4370003,"World"
2009,5.4910002,"World"
2009,5.546,"World"
2009,5.6015,"World"
2009,5.6575003,"World"
2009,5.7139997,"World"
2009,5.7709999,"World"
2009,5.829,"World"
2009,5.8870001,"World"
2009,5.9460001,"World"
2009,6.0054998,"World"
2009,6.0655003,"World"
2009,6.1265001,"World"
2009,6.2183442,"World"
2009,6.3115001,"World"
2009,6.375,"World"
2009,6.4390001,"World"
2009,6.5030003,"World"
2009,6.5679998,"World"
2009,6.6339998,"World"
2009,6.6999998,"World"
2009,6.7670002,"World"
2009,6.835,"World"
2009,6.9378181,"World"
2009,7.0419998,"World"
2009,7.1125002,"World"
2009,7.1834998,"World"
2009,7.2550001,"World"
2009,7.3274999,"World"
2009,7.401,"World"
2009,7.5119462,"World"
2009,7.625,"World"
2009,7.7014999,"World"
2009,7.7784996,"World"
2009,7.8950748,"World"
2009,8.0139999,"World"
2009,8.0944996,"World"
2009,8.1754999,"World"
2009,8.257,"World"
2009,8.3799314,"World"
2009,8.5074997,"World"
2009,8.5925007,"World"
2009,8.7216368,"World"
2009,8.8530006,"World"
2009,8.9414997,"World"
2009,9.0310001,"World"
2009,9.1666746,"World"
2009,9.3045006,"World"
2009,9.3975,"World"
2009,9.5410719,"World"
2009,9.6819992,"World"
2009,9.8274975,"World"
2009,9.9755001,"World"
2009,10.075,"World"
2009,10.226246,"World"
2009,10.380501,"World"
2009,10.536348,"World"
2009,10.695,"World"
2009,10.856016,"World"
2009,11.019,"World"
2009,11.183422,"World"
2009,11.3535,"World"
2009,11.523722,"World"
2009,11.697001,"World"
2009,11.873425,"World"
2009,12.052,"World"
2009,12.235374,"World"
2009,12.477505,"World"
2009,12.666,"World"
2009,12.85664,"World"
2009,13.112674,"World"
2009,13.3125,"World"
2009,13.510858,"World"
2009,13.786924,"World"
2009,14.065566,"World"
2009,14.347201,"World"
2009,14.5595,"World"
2009,14.779054,"World"
2009,15.080432,"World"
2009,15.382011,"World"
2009,15.689405,"World"
2009,16.008564,"World"
2009,16.325176,"World"
2009,16.648403,"World"
2009,16.980553,"World"
2009,17.40653,"World"
2009,17.853935,"World"
2009,18.219398,"World"
2009,18.582033,"World"
2009,18.946302,"World"
2009,19.332403,"World"
2009,19.821838,"World"
2009,20.322384,"World"
2009,20.727724,"World"
2009,21.245293,"World"
2009,21.788523,"World"
2009,22.230644,"World"
2009,22.669573,"World"
2009,23.232937,"World"
2009,23.826532,"World"
2009,24.308125,"World"
2009,24.922436,"World"
2009,25.548841,"World"
2009,26.059759,"World"
2009,26.716684,"World"
2009,27.390541,"World"
2009,27.943003,"World"
2009,28.660568,"World"
2009,29.361366,"World"
2009,29.954668,"World"
2009,30.694895,"World"
2009,31.476484,"World"
2009,32.122124,"World"
2009,32.93063,"World"
2009,33.756725,"World"
2009,34.436352,"World"
2009,35.125095,"World"
2009,36.004944,"World"
2009,36.915314,"World"
2009,37.664177,"World"
2009,38.605366,"World"
2009,39.577923,"World"
2009,40.368828,"World"
2009,41.387665,"World"
2009,42.434444,"World"
2009,43.481693,"World"
2009,44.596317,"World"
2009,45.724339,"World"
2009,46.870358,"World"
2009,48.032131,"World"
2009,49.524754,"World"
2009,50.773888,"World"
2009,52.022472,"World"
2009,53.623955,"World"
2009,55.231606,"World"
2009,56.919708,"World"
2009,58.657787,"World"
2009,60.722286,"World"
2009,62.848679,"World"
2009,65.07254,"World"
2009,67.42646,"World"
2009,69.784317,"World"
2009,72.960762,"World"
2009,76.305038,"World"
2009,80.263008,"World"
2009,84.711983,"World"
2009,89.395409,"World"
2009,95.324898,"World"
2009,103.08713,"World"
2009,113.30881,"World"
2009,128.60397,"World"
2009,155.76721,"World"
2009,276.27893,"World"
2010,0.25,"World"
2010,0.39661807,"World"
2010,0.50051618,"World"
2010,0.58141518,"World"
2010,0.66103649,"World"
2010,0.73043031,"World"
2010,0.7902016,"World"
2010,0.84053981,"World"
2010,0.88025558,"World"
2010,0.91986537,"World"
2010,0.96024185,"World"
2010,0.99985325,"World"
2010,1.03,"World"
2010,1.0602046,"World"
2010,1.09,"World"
2010,1.1200157,"World"
2010,1.15,"World"
2010,1.17,"World"
2010,1.2004037,"World"
2010,1.23,"World"
2010,1.25,"World"
2010,1.27,"World"
2010,1.29,"World"
2010,1.3099999,"World"
2010,1.33,"World"
2010,1.35,"World"
2010,1.37,"World"
2010,1.39,"World"
2010,1.41,"World"
2010,1.4300001,"World"
2010,1.45,"World"
2010,1.47,"World"
2010,1.49,"World"
2010,1.51,"World"
2010,1.53,"World"
2010,1.55,"World"
2010,1.5699999,"World"
2010,1.59,"World"
2010,1.61,"World"
2010,1.63,"World"
2010,1.65,"World"
2010,1.67,"World"
2010,1.6900001,"World"
2010,1.71,"World"
2010,1.73,"World"
2010,1.75,"World"
2010,1.77,"World"
2010,1.79,"World"
2010,1.8099999,"World"
2010,1.83,"World"
2010,1.85,"World"
2010,1.87,"World"
2010,1.89,"World"
2010,1.91,"World"
2010,1.9300001,"World"
2010,1.95,"World"
2010,1.97,"World"
2010,1.99,"World"
2010,2.01,"World"
2010,2.03,"World"
2010,2.0504999,"World"
2010,2.0710001,"World"
2010,2.0915,"World"
2010,2.1125,"World"
2010,2.1335001,"World"
2010,2.155,"World"
2010,2.1764998,"World"
2010,2.198,"World"
2010,2.22,"World"
2010,2.2424998,"World"
2010,2.2649999,"World"
2010,2.2874999,"World"
2010,2.3105001,"World"
2010,2.3334999,"World"
2010,2.3569999,"World"
2010,2.3804998,"World"
2010,2.4039998,"World"
2010,2.428,"World"
2010,2.4524999,"World"
2010,2.477,"World"
2010,2.5015001,"World"
2010,2.5265,"World"
2010,2.552,"World"
2010,2.5780001,"World"
2010,2.6034999,"World"
2010,2.6294999,"World"
2010,2.6559999,"World"
2010,2.6824999,"World"
2010,2.7095001,"World"
2010,2.7365,"World"
2010,2.7635,"World"
2010,2.7909999,"World"
2010,2.819,"World"
2010,2.8474998,"World"
2010,2.8759999,"World"
2010,2.9045,"World"
2010,2.9334998,"World"
2010,2.9629998,"World"
2010,2.993,"World"
2010,3.023,"World"
2010,3.053,"World"
2010,3.0834999,"World"
2010,3.1145,"World"
2010,3.1455002,"World"
2010,3.177,"World"
2010,3.2084999,"World"
2010,3.2405,"World"
2010,3.273,"World"
2010,3.3055,"World"
2010,3.3385,"World"
2010,3.372,"World"
2010,3.4060001,"World"
2010,3.4400001,"World"
2010,3.4745002,"World"
2010,3.5095,"World"
2010,3.5444999,"World"
2010,3.5795,"World"
2010,3.6149998,"World"
2010,3.6515,"World"
2010,3.6880002,"World"
2010,3.7245002,"World"
2010,3.7620001,"World"
2010,3.8,"World"
2010,3.8380001,"World"
2010,3.8759999,"World"
2010,3.9145,"World"
2010,3.954,"World"
2010,3.994,"World"
2010,4.0339999,"World"
2010,4.0739999,"World"
2010,4.1145,"World"
2010,4.1555004,"World"
2010,4.197,"World"
2010,4.2390003,"World"
2010,4.2814999,"World"
2010,4.3245001,"World"
2010,4.368,"World"
2010,4.4115,"World"
2010,4.4555001,"World"
